input	target
məktəbim	məktəb + im
vazamdan	vaza + mdan
dırnaqlar	dırnaq + lar
diz	diz
alçadan	alça + dan
gözlərimizdən	göz + lərimizdən
karplarda	karp + larda
südləri	süd + ləri
gözlərimə	göz + lərimə
dili	dil + i
təbiət	təbiət
yaquarlara	yaquar + lara
tərkidə	tərk + idə
eləmədi	elə + mədi
təbiəti	təbiət + i
qonşunun	qonşu + nun
respublikanı	respublika + nı
yatdı	yat + dı
onurğanın	onurğa + nın
ilanın	ilan + ın
ensiklopediyalardan	ensiklopediya + lardan
kəfgirinizi	kəfgir + inizi
gölün	göl + ün
kitabxanadan	kitabxana + dan
geyşa	geyşa
kəfgirimizin	kəfgir + imizin
rəhbərinə	rəhbər + inə
gönlərdə	gön + lərdə
süngülərində	süngü + lərində
tərcüməmdə	tərcümə + mdə
analarımızda	ana + larımızda
vəftizin	vəftiz + in
dirsəklərinə	dirsək + lərinə
şaftalıma	şaftalı + ma
bacılarınızın	bacı + larınızın
yemişlərimizin	yemiş + lərimizin
ütülər	ütü + lər
birliklərə	birlik + lərə
tərcümələrini	tərcümə + lərini
onurğalarının	onurğa + larının
tilişkəyə	tilişkə + yə
süpürgədə	süpürgə + də
dünyamda	dünya + mda
qəlblərimizin	qəlb + lərimizin
dilə	dil + ə
sümük	sümük
böyrəklərdə	böyrək + lərdə
arxivlərimizi	arxiv + lərimizi
köynəyimi	köynə + yimi
böyük	böyük
kölgənizin	kölgə + nizin
özünüidarəetmənin	özünüidarəetmə + nin
quyruqların	quyruq + ların
qulağınızda	qulağ + ınızda
aylarda	ay + larda
minarələrin	minarə + lərin
gecələrə	gecə + lərə
dağdan	dağ + dan
saqqalları	saqqal + ları
dolab	dolab
təbiətdə	təbiət + də
oğraşda	oğraş + da
səbirsizliklə	səbirsizlik + lə
kəpənəklərdən	kəpənək + lərdən
kraliçandan	kraliça + ndan
qapılardan	qapı + lardan
sabunları	sabun + ları
dələlərə	dələ + lərə
bayraqlar	bayraq + lar
məktəblərimiz	məktəb + lərimiz
dodaqları	dodaq + ları
dünyalarımın	dünya + larımın
hörümçəklərimizə	hörümçək + lərimizə
biçində	biçin + də
kilsələr	kilsə + lər
mədrəsəyə	mədrəsə + yə
bıçaqlarda	bıçaq + larda
xəritənizin	xəritə + nizin
bıçağından	bıçağ + ından
fəlsəfələrinizdən	fəlsəfə + lərinizdən
hörümçəyinizdən	hörümçə + yinizdən
xəzinədən	xəzinə + dən
əriklərinizin	ərik + lərinizin
baldızıma	baldız + ıma
nəticələrdən	nəticə + lərdən
kraliçamızın	kraliça + mızın
çiçək	çiçək
yatmır	yat + mır
dinozavrını	dinozavr + ını
süddən	süd + dən
kölgələrinizi	kölgə + lərinizi
dənizlərin	dəniz + lərin
xəzinəni	xəzinə + ni
bıçaqlarınızdan	bıçaq + larınızdan
zürafədə	zürafə + də
amfiteatrlara	amfiteatr + lara
bülbülü	bülbül + ü
alçanızın	alça + nızın
fəlsəfəmdən	fəlsəfə + mdən
qatarlara	qatar + lara
avtomobilin	avtomobil + in
vazalarımız	vaza + larımız
qardaşlığın	qardaşlığ + ın
qəzetin	qəzet + in
kərpiclər	kərpic + lər
güldülər	gül + dülər
hüceyrəmdə	hüceyrə + mdə
damcıda	damcı + da
müzakirəniz	müzakirə + niz
qoxuların	qoxu + ların
ereksiyam	ereksiya + m
tərcümə	tərcümə
dəyirmanlarda	dəyirman + larda
böyrəklərin	böyrək + lərin
mizrabı	mizrab + ı
yemişlərinə	yemiş + lərinə
çiyələklərin	çiyələk + lərin
siçanda	siçan + da
rəhbərlərimə	rəhbər + lərimə
xəzinələrinin	xəzinə + lərinin
söyüdlərin	söyüd + lərin
xəzinəmdə	xəzinə + mdə
əjdahaları	əjdaha + ları
kölgələrimə	kölgə + lərimə
məktəblərimdən	məktəb + lərimdən
kəfgirləri	kəfgir + ləri
fəaliyyətlərini	fəaliyyət + lərini
buludların	bulud + ların
zürafələrdən	zürafə + lərdən
dayanacaqlara	dayanacaq + lara
köməklərdən	kömək + lərdən
Peterdendir	Peter + dendir
badımcanı	badımcan + ı
oraqlara	oraq + lara
qatarlardan	qatar + lardan
mismarlarda	mismar + larda
vəziyyətimin	vəziyyət + imin
incəsənətlər	incəsənət + lər
mələklərə	mələk + lərə
milçəkdən	milçək + dən
qəlblərimiz	qəlb + lərimiz
brilyantın	brilyant + ın
qoxum	qoxu + m
bahardan	bahar + dan
rəhbəriniz	rəhbər + iniz
saqqalın	saqqal + ın
xəritəmə	xəritə + mə
qarışqanın	qarışqa + nın
mələklərinizin	mələk + lərinizin
qalibiyyətdə	qalibiyyət + də
göbək	göbək
dünyamızın	dünya + mızın
cibə	cib + ə
ilanı	ilan + ı
xəzinəsini	xəzinə + sini
meyvə	meyvə
bronz	bronz
jasminlərdən	jasmin + lərdən
kölgən	kölgə + n
avqusta	avqust + a
qapını	qapı + nı
qaçqınlar	qaçqın + lar
sümüklərimin	sümük + lərimin
ereksiyalara	ereksiya + lara
alçalarımıza	alça + larımıza
kərtənkələni	kərtənkələ + ni
əqrəbləriniz	əqrəb + ləriniz
fahişələr	fahişə + lər
yəhudiyə	yəhudi + yə
onurğaların	onurğa + ların
yoldaşlarda	yoldaş + larda
yoldaş	yoldaş
dırnağınızı	dırnağ + ınızı
pendir	pendir
ayaqqabıları	ayaqqabı + ları
kərgədanlardan	kərgədan + lardan
həqiqətə	həqiqət + ə
balalaykalarda	balalayka + larda
kitaba	kitab + a
dinozavrlarımızda	dinozavr + larımızda
gecə	gecə
motosikletlərin	motosiklet + lərin
beyinlərimin	beyin + lərimin
dünyasını	dünya + sını
rəssamın	rəssam + ın
dirsəyinin	dirsə + yinin
gülüşləriniz	gülüş + ləriniz
kölgəmizin	kölgə + mizin
Fikr	Fikr
kölgəm	kölgə + m
müzakirələrini	müzakirə + lərini
tələbələrimin	tələbə + lərimin
məktəbinizdən	məktəb + inizdən
dəvəni	dəvə + ni
geyşadan	geyşa + dan
köpəyi	köpə + yi
dırnaqlarının	dırnaq + larının
düşərgələri	düşərgə + ləri
rəhbərimizə	rəhbər + imizə
kərtənkələlərdə	kərtənkələ + lərdə
rəhbərlərimin	rəhbər + lərimin
qoxunuzu	qoxu + nuzu
məktəbimə	məktəb + imə
kərpicdə	kərpic + də
əriklərimizdən	ərik + lərimizdən
sünnətləri	sünnət + ləri
zəfəran	zəfəran
hüceyrələrə	hüceyrə + lərə
boyaları	boya + ları
birliklər	birlik + lər
gülürlər	gül + ürlər
qardaşlarında	qardaş + larında
alçasında	alça + sında
göydələn	göydələn
rəhbərimizdən	rəhbər + imizdən
günəbaxanı	günəbaxan + ı
məktəblərin	məktəb + lərin
uşaqlıqlarında	uşaqlıq + larında
ciblərin	cib + lərin
bağbanların	bağban + ların
yaquardan	yaquar + dan
hörümçəyə	hörümçə + yə
kölgənizi	kölgə + nizi
dinozavrında	dinozavr + ında
ağlayacaqsan	ağla + yacaqsan
dizi	diz + i
həqiqətlərdən	həqiqət + lərdən
köməyinizdən	kö + məyinizdən
danışanda	danış + anda
müzakirəm	müzakirə + m
lüğətə	lüğət + ə
hörümçəklərinin	hörümçək + lərinin
cücüdən	cücü + dən
dizləri	diz + ləri
baltada	balta + da
ərikləriniz	ərik + ləriniz
buynuzlarımın	buynuz + larımın
rəhbərindən	rəhbər + indən
qaçacağıq	qaç + acağıq
bulağı	bulağ + ı
sümüyünüz	sümü + yünüz
kişinin	kişi + nin
qoxularımız	qoxu + larımız
dalğalar	dalğa + lar
damcılara	damcı + lara
söyür	söy + ür
xəritəmdə	xəritə + mdə
diqqətlər	diqqət + lər
rəngləri	rəng + ləri
xəzinələrimin	xəzinə + lərimin
tarix	tarix
işıqlardan	işıq + lardan
mehrablara	mehrab + lara
qaçqının	qaçqın + ın
hinduşkanın	hinduşka + nın
qatarın	qatar + ın
süngülərini	süngü + lərini
düşmənimizin	düşmən + imizin
əjdahaya	əjdaha + ya
xoruzun	xoruz + un
zürafələri	zürafə + ləri
badımcanlardan	badımcan + lardan
bağırsaqların	bağırsaq + ların
ərinə	ər + inə
xalqalar	xalqa + lar
günəşlərə	günəş + lərə
tilişkənin	tilişkə + nin
ola	ol + a
zoğdan	zoğ + dan
möcüzələrin	möcüzə + lərin
qonşudan	qonşu + dan
kəlbətinlərə	kəlbətin + lərə
kitablar	kitab + lar
düşmanınız	düşman + ınız
yaquarları	yaquar + ları
vəftizdə	vəftiz + də
bunu	bu + nu
sivilizasiyanın	sivilizasiya + nın
yaquarı	yaquar + ı
dırnaqlarınız	dırnaq + larınız
fəaliyyəti	fəaliyyət + i
ereksiyanın	ereksiya + nın
bacından	bacı + ndan
tərcüməsi	tərcümə + si
penisinə	penis + inə
atları	at + ları
ördəklərə	ördək + lərə
buynuzlarıma	buynuz + larıma
müzakirəndə	müzakirə + ndə
bacımdan	bacı + mdan
müqayisəni	müqayisə + ni
rəhbərimə	rəhbər + imə
qaçqınlara	qaçqın + lara
vəziyyətimizi	vəziyyət + imizi
dırnaqlardan	dırnaq + lardan
Moəllim	Moəllim
buynuzumuzda	buynuz + umuzda
yəhudini	yəhudi + ni
istifadəçilərə	istifadəçi + lərə
şəhərlərə	şəhər + lərə
anasının	ana + sının
xoruzu	xoruz + u
yarasalara	yarasa + lara
günün	gün + ün
qardaşlarımın	qardaş + larımın
beyinlərə	beyin + lərə
kərtənkələlər	kərtənkələ + lər
tələbəsi	tələbə + si
göllərdə	göl + lərdə
baldızınızı	baldız + ınızı
qızılgülü	qızılgül + ü
onurğalarını	onurğa + larını
mətbəxi	mətbəx + i
açarlarınızda	açar + larınızda
badımcanda	badımcan + da
xoruz	xoruz
tərcümələrin	tərcümə + lərin
beynimizə	bey + nimizə
kəfgirimi	kəfgir + imi
fəlsəfələrin	fəlsəfə + lərin
analarınıza	ana + larınıza
zəfərana	zəfəran + a
canavara	canavar + a
şahmata	şahmat + a
atı	at + ı
dünyan	dünya + n
xərlərdə	xər + lərdə
damcılarda	damcı + larda
qaranquşa	qaranquş + a
arxivimə	arxiv + imə
köməklərindən	kömək + lərindən
cibdən	cib + dən
süngümüzdən	süngü + müzdən
bacılardan	bacı + lardan
qoxularından	qoxu + larından
bazarlardan	bazar + lardan
vəziyyətlərində	vəziyyət + lərində
tələbələrinizin	tələbə + lərinizin
vəftizləri	vəftiz + ləri
təsadüfləri	təsadüf + ləri
portağal	portağal
silahdan	silah + dan
bıçaqlarınızın	bıçaq + larınızın
qoxularımı	qoxu + larımı
xəzinələrimiz	xəzinə + lərimiz
intiharların	intihar + ların
tələbələrindən	tələbə + lərindən
içdin	iç + din
ağlayacaqlar	ağla + yacaqlar
bağırtı	bağırtı
buludlara	bulud + lara
əriyim	əri + yim
gülüşünüzdən	gülüş + ünüzdən
kamertona	kamerton + a
xəritələrinə	xəritə + lərinə
düşmən	düşmən
xəzinələrimdə	xəzinə + lərimdə
qələbədən	qələbə + dən
ovçuya	ovçu + ya
hörümçəklərimdən	hörümçək + lərimdən
qardaşlıq	qardaşlıq
sözləri	söz + ləri
təbiətlərin	təbiət + lərin
jasmindən	jasmin + dən
yarasaları	yarasa + ları
dünyasında	dünya + sında
avtomobili	avtomobil + i
alçalarımızın	alça + larımızın
yarasadan	yarasa + dan
oturacağıq	otur + acağıq
dillər	dil + lər
alətlərinin	alət + lərinin
açarlarda	açar + larda
cəsəddə	cəsəd + də
şaftalılarımı	şaftalı + larımı
minbərlər	minbər + lər
köynəklərdən	köynək + lərdən
göbəklərə	göbək + lərə
tərcümələrimi	tərcümə + lərimi
gərək	gərək
osminoqlardan	osminoq + lardan
adalardan	ada + lardan
kəlbətini	kəlbətin + i
şaftalına	şaftalı + na
qulaqlarıma	qulaq + larıma
adadan	ada + dan
badamlar	badam + lar
buynuzlarımız	buynuz + larımız
fəlsəfəmdə	fəlsəfə + mdə
mənzərələriniz	mənzərə + ləriniz
qılınca	qılınc + a
hüceyrəmizdən	hüceyrə + mizdən
çiçəklərdən	çiçək + lərdən
tısbağaların	tısbağa + ların
vəziyyətinizi	vəziyyət + inizi
təyyarələr	təyyarə + lər
üzlərdən	üz + lərdən
yemişlərinizi	yemiş + lərinizi
fəlsəfələrimin	fəlsəfə + lərimin
müqayisədə	müqayisə + də
xloroplastı	xloroplast + ı
avqustdan	avqust + dan
dizlərin	diz + lərin
zəlzələlərdən	zəlzələ + lərdən
baldızdan	baldız + dan
qoxularınıza	qoxu + larınıza
sivilizasiyadan	sivilizasiya + dan
dovşanlarda	dovşan + larda
busələri	busə + ləri
şaftalısı	şaftalı + sı
pilləkənlərin	pilləkən + lərin
həqiqətlər	həqiqət + lər
qaçırsan	qaç + ırsan
onurğan	onurğa + n
oraqlardan	oraq + lardan
dondurmada	dondurma + da
süngünüzü	süngü + nüzü
anaya	ana + ya
xəritəyə	xəritə + yə
meymuna	meymun + a
Fəransənin	Fəransə + nin
sümüklərimizin	sümük + lərimizin
mələklərimin	mələk + lərimin
düşmənimiz	düşmən + imiz
qardaşlarınızın	qardaş + larınızın
beyinlərimizin	beyin + lərimizin
gözlərim	göz + lərim
pomidora	pomidor + a
xəzinələrdən	xəzinə + lərdən
dalğanızın	dalğa + nızın
fəaliyyətimizi	fəaliyyət + imizi
hörümçəklərində	hörümçək + lərində
bürclərdə	bürc + lərdə
əqrəblərində	əqrəb + lərində
dinozavrımızın	dinozavr + ımızın
dillərdə	dil + lərdə
sünnəti	sünnət + i
təzyiqlərin	təzyiq + lərin
xəstəliklərin	xəstəlik + lərin
məktəblərini	məktəb + lərini
düşməninizi	düşmən + inizi
şaftalınıza	şaftalı + nıza
düşmənlərimdə	düşmən + lərimdə
qulağımızın	qulağ + ımızın
qılınclardan	qılınc + lardan
jurnalistlərdən	jurnalist + lərdən
bacılarımda	bacı + larımda
fəlsəfənə	fəlsəfə + nə
rəngləyirsən	rənglə + yirsən
penisimə	penis + imə
delfinlərdən	delfin + lərdən
oğraşlara	oğraş + lara
arxivlərin	arxiv + lərin
yarasaların	yarasa + ların
köynəklərimizi	köynək + lərimizi
onurğanızda	onurğa + nızda
kölgələrimizə	kölgə + lərimizə
onurğasının	onurğa + sının
beyinlərimə	beyin + lərimə
köpəklərdən	köpək + lərdən
xəritəmizin	xəritə + mizin
xəzinəsinə	xəzinə + sinə
penisimizə	penis + imizə
dünyada	dünya + da
birlikdən	birlik + dən
bacılarımızdan	bacı + larımızdan
dalğama	dalğa + ma
rəhbərlərinizi	rəhbər + lərinizi
leşyeyənin	leşyeyən + in
əqrəbində	əqrəb + ində
təzyiqlərdə	təzyiq + lərdə
qoxumuzda	qoxu + muzda
onurğalarımdan	onurğa + larımdan
kraliçalarınız	kraliça + larınız
penis	penis
jurnalistə	jurnalist + ə
mənzərəsini	mənzərə + sini
qəlbimizdən	qəlb + imizdən
mənzərəni	mənzərə + ni
sözlüyü	sözlü + yü
jasmində	jasmin + də
baldızlarımızdan	baldız + larımızdan
xəritələrdən	xəritə + lərdən
buz	buz
köməkdən	kömək + dən
kəfgirlərimdən	kəfgir + lərimdən
rəngləyəcəyik	rənglə + yəcəyik
təsadüflər	təsadüf + lər
mətbəxlərdə	mətbəx + lərdə
uşaqlığa	uşaqlığ + a
qələbədə	qələbə + də
əriklərinizdə	ərik + lərinizdə
fırtınaların	fırtına + ların
bürcləri	bürc + ləri
ağacdələndən	ağacdələn + dən
axşamdan	axşam + dan
dalğalarına	dalğa + larına
dənizə	dəniz + ə
qulaqlarımıza	qulaq + larımıza
tüstü	tüstü
hörümçəklərimizdə	hörümçək + lərimizdə
alətlərimizin	alət + lərimizin
köməklərinizə	kömək + lərinizə
günbəzin	günbəz + in
zürafələrə	zürafə + lərə
qatarlar	qatar + lar
xəzinəmizin	xəzinə + mizin
dalğıcdan	dalğıc + dan
qulaqda	qulaq + da
sarımsaqlara	sarımsaq + lara
arxivim	arxiv + im
motosikletin	motosiklet + in
baldızlarınızın	baldız + larınızın
penislərində	penis + lərində
mənzərəsində	mənzərə + sində
mizrabdan	mizrab + dan
rənglədin	rənglə + din
müzakirələrimin	müzakirə + lərimin
kağızın	kağız + ın
donuz	donuz
tülkülərdə	tülkü + lərdə
texnologiyalardan	texnologiya + lardan
yemişlərimi	yemiş + lərimi
hələ	hələ
fəlsəfələrim	fəlsəfə + lərim
üzlər	üz + lər
əriklərimin	ərik + lərimin
vazanız	vaza + nız
vazam	vaza + m
arxivlərimi	arxiv + lərimi
saqqallarda	saqqal + larda
biçinin	biçin + in
ereksiyalarımızı	ereksiya + larımızı
əqrəbini	əqrəb + ini
düşmənlərinizin	düşmən + lərinizin
mələyimiz	mələ + yimiz
futbolçulara	futbolçu + lara
arxivlərdə	arxiv + lərdə
qanlarda	qan + larda
hörümçəklərim	hörümçək + lərim
dalğana	dalğa + na
Sam	Sam
hüceyrələrin	hüceyrə + lərin
dünyanızdan	dünya + nızdan
alçaların	alça + ların
köməkləri	kömək + ləri
bıçağına	bıçağ + ına
brilyantdan	brilyant + dan
kəpənəkdə	kəpənək + də
kəfgirində	kəfgir + ində
alətimin	alət + imin
oyuncaqdan	oyuncaq + dan
fəlsəfəmə	fəlsəfə + mə
önü	ön + ü
gülüşlərimə	gülüş + lərimə
kəfgirimdə	kəfgir + imdə
uşaqlığı	uşaqlığ + ı
ereksiyalarımızda	ereksiya + larımızda
vazalarımızdan	vaza + larımızdan
brilyantlar	brilyant + lar
səhifələri	səhifə + ləri
məktəblərimə	məktəb + lərimə
ördəklərdən	ördək + lərdən
əqrəblərimizdə	əqrəb + lərimizdə
rəssamlardan	rəssam + lardan
bacılarında	bacı + larında
oraqlarda	oraq + larda
beyninizdən	bey + ninizdən
oxlara	ox + lara
kaktuslardan	kaktus + lardan
kağız	kağız
mitoxondrilərin	mitoxondri + lərin
süngüsünü	süngü + sünü
zəfərlərə	zəfər + lərə
dənizləri	dəniz + ləri
köynəyimiz	köynə + yimiz
ədəbiyyat	ədəbiyyat
buynuzunuzun	buynuz + unuzun
oyuncaq	oyuncaq
mələklərdə	mələk + lərdə
penislərinizdə	penis + lərinizdə
sümüyümdən	sümü + yümdən
qaloşdan	qaloş + dan
əriklərin	ərik + lərin
əqrəbimizi	əqrəb + imizi
xloroplastda	xloroplast + da
eşşəklərə	eşşək + lərə
dəvəquşuna	dəvəquşu + na
düşmənlərimə	düşmən + lərimə
kilsələrdə	kilsə + lərdə
bazarları	bazar + ları
qaçdılar	qaç + dılar
qoxularınızda	qoxu + larınızda
baharı	bahar + ı
bozbaşlardan	bozbaş + lardan
alçalarımda	alça + larımda
texnologiyaya	texnologiya + ya
tərcümənə	tərcümə + nə
dırnaqda	dırnaq + da
şaftalın	şaftalı + n
sarımsağa	sarımsağ + a
göllərin	göl + lərin
baltaya	balta + ya
bağırtıların	bağırtı + ların
gözlərinizdə	göz + lərinizdə
dəmirdən	dəmir + dən
rəngdə	rəng + də
dibçəkləri	dibçək + ləri
alçalarımızı	alça + larımızı
göbəyi	göbə + yi
baldızlarımızda	baldız + larımızda
rəhbərlərimizin	rəhbər + lərimizin
hinduşkanı	hinduşka + nı
paydan	pay + dan
bozbaşa	bozbaş + a
beynimin	bey + nimin
qarışqalara	qarışqa + lara
çiyələkdə	çiyələk + də
qardaşlarım	qardaş + larım
fəlsəfəmizi	fəlsəfə + mizi
dəyirmanın	dəyirman + ın
brilyantda	brilyant + da
köynəyə	köynə + yə
ayağa	ayağ + a
baxıran	bax + ıran
qulaqlarından	qulaq + larından
xəritələrə	xəritə + lərə
portağallardan	portağal + lardan
tərcümələrimiz	tərcümə + lərimiz
onurğalara	onurğa + lara
dünyamıza	dünya + mıza
arxivlərimiz	arxiv + lərimiz
bıçağımızın	bıçağ + ımızın
xloroplastın	xloroplast + ın
mənzərəmiz	mənzərə + miz
bülbüllərdə	bülbül + lərdə
süzgəcdən	süzgəc + dən
cəsəddən	cəsəd + dən
böyürtkənlərdə	böyürtkən + lərdə
dalğaların	dalğa + ların
intiharlar	intihar + lar
dalğamızdan	dalğa + mızdan
soğanda	soğan + da
kəfgirlərimizə	kəfgir + lərimizə
uşaqlığın	uşaqlığ + ın
kitabxana	kitabxana
mahnının	mahnı + nın
təyyarə	təyyarə
vəziyyətimdə	vəziyyət + imdə
jurnalistdə	jurnalist + də
qapıları	qapı + ları
əqrəbimizə	əqrəb + imizə
fahişələrin	fahişə + lərin
içəcəyik	iç + əcəyik
namazın	namaz + ın
mələklərimizdə	mələk + lərimizdə
pomidorlarda	pomidor + larda
gözlərin	göz + lərin
kraliçalarında	kraliça + larında
günəbaxanlara	günəbaxan + lara
