input	target
soymazmışsınız	soy + mazmışsınız
uşaqlıqlarına	uşaqlıq + larına
baldızlarımız	baldız + larımız
buluşmameli	buluş + mameli
barışmelisin	barış + melisin
sürprizlerde	sürpriz + lerde
rotorlarda	rotor + larda
verilmemeliydi	veril + memeliydi
diskoteklerinden	diskotek + lerinden
ayçiçeğini	ayçiçeği + ni
atlambaçtan	atlambaç + tan
bağbanları	bağban + ları
bacılarına	bacı + larına
qardaşımız	qardaş + ımız
albümümüzü	albüm + ümüzü
qəzetlərdən	qəzet + lərdən
alovlarda	alov + larda
bayquşlarda	bayquş + larda
təyyarələr	təyyarə + lər
tilişkəni	tilişkə + ni
tanıttıydı	tanıt + tıydı
kilsələrdən	kilsə + lərdən
xəritələrimizdə	xəritə + lərimizdə
alətlərinizin	alət + lərinizin
tələbələrinizdə	tələbə + lərinizdə
İngilizceleştirmemişti	İngilizceleştir + memişti
yemişimiz	yemiş + imiz
beyinlərini	beyin + lərini
iyileştirmeyecekmiş	iyileştir + meyecekmiş
amfiteatr	amfiteatr
yatak	yatak
binerdiniz	bin + erdiniz
peronun	peron + un
qalibiyyətlərdən	qalibiyyət + lərdən
ereksiyanıza	ereksiya + nıza
kaltaklarına	kaltak + larına
kraliçalarıma	kraliça + larıma
yenilmişmişsiniz	yenil + mişmişsiniz
yakınlarını	yakın + larını
texnologiyalara	texnologiya + lara
mizrablardan	mizrab + lardan
qardaşlarımızdan	qardaş + larımızdan
hüceyrənə	hüceyrə + nə
çökeleklerdik	çökelek + lerdik
tərcüməsində	tərcümə + sində
iblisine	iblis + ine
ilandan	ilan + dan
dırnağı	dırnağ + ı
düşmənimdən	düşmən + imdən
mənim	mən + im
sazlar	saz + lar
ömürlerde	ömür + lerde
dinozavrından	dinozavr + ından
minarələrdə	minarə + lərdə
köpürüyorum	köpür + üyorum
mələyimdə	mələ + yimdə
mənzərəmizə	mənzərə + mizə
söylediler	söyle + diler
kraliçanızdan	kraliça + nızdan
xəstəliklərdə	xəstəlik + lərdə
bağırsaqlara	bağırsaq + lara
göçmeyecekti	göç + meyecekti
sabunlarda	sabun + larda
səviyyəyə	səviyyə + yə
sınırınız	sınır + ınız
dineriz	din + eriz
hörümçəyimin	hörümçə + yimin
hüceyrənizi	hüceyrə + nizi
mistiğine	mistiğ + ine
tərcümələrdə	tərcümə + lərdə
əriklərinizdən	ərik + lərinizdən
bürümemeliymişim	bürü + memeliymişim
kompüterlər	kompüter + lər
koşulurdun	koşul + urdun
dünyamı	dünya + mı
axışlardan	axış + lardan
aşmıştınız	aş + mıştınız
vəftizlərdən	vəftiz + lərdən
basında	basın + da
bağcığımızı	bağcığ + ımızı
açarlarımızda	açar + larımızda
onurğanız	onurğa + nız
vəziyyətlərinin	vəziyyət + lərinin
li	li
geyşaların	geyşa + ların
müzakirələrimə	müzakirə + lərimə
kraliçamıza	kraliça + mıza
ebeleriz	ebe + leriz
qoxularından	qoxu + larından
buynuzlarından	buynuz + larından
penislərimizin	penis + lərimizin
kaynameliyiz	kayna + meliyiz
bakmazsın	bak + mazsın
ibnelermişiz	ibne + lermişiz
qalibiyyətlərin	qalibiyyət + lərin
ağlamamalılarmış	ağla + mamalılarmış
zırtgellerin	zırtgel + lerin
masörsün	masör + sün
listelerinizi	liste + lerinizi
çalmamalıydı	çal + mamalıydı
rəssamların	rəssam + ların
qonşuda	qonşu + da
gəmi	gəmi
çıkaracaktın	çıkar + acaktın
namazınızın	namaz + ınızın
kalıplarımızda	kalıp + larımızda
gülüşüm	gülüş + üm
çıraklarınız	çırak + larınız
karıştırtmameliler	karıştırt + mameliler
kalamardınız	kalamar + dınız
akışa	akış + a
donuzları	donuz + ları
gemilerimizin	gemi + lerimizin
dələdə	dələ + də
doğrama	doğra + ma
rəhbərlərimdə	rəhbər + lərimdə
eğilmiyor	eğil + miyor
katarlarınıza	katar + larınıza
zürafələr	zürafə + lər
pomidoru	pomidor + u
namazlarında	namaz + larında
kurtçuklara	kurtçuk + lara
yetiştiriyordum	yetiştir + iyordum
yoldaşıynan	yoldaş + ıynan
kabalıklarda	kabalık + larda
köynəklərdən	köynək + lərdən
ilana	ilan + a
gözlərinizə	göz + lərinizə
damadımızda	damad + ımızda
onurğanızı	onurğa + nızı
makinanızda	makina + nızda
bıçağa	bıçağ + a
yemişlərimiz	yemiş + lərimiz
badam	badam
gecələri	gecə + ləri
osminoqlardan	osminoq + lardan
tohumumuzun	tohum + umuzun
yendirtiyorlar	yendirt + iyorlar
bölmüyordu	böl + müyordu
kazımak	kazımak
tələbəmizə	tələbə + mizə
atarlarsa	at + arlarsa
xəritəm	xəritə + m
koşmuşlar	koş + muşlar
hastaneniz	hastane + niz
verdirmezmişsiniz	verdir + mezmişsiniz
fıstıklarımıza	fıstık + larımıza
uyumalıymışsın	uyu + malıymışsın
sunulacaklarmış	sunul + acaklarmış
çəyirtkəyə	çəyirtkə + yə
taşımıyorlardı	taşı + mıyorlardı
sünnətlərdə	sünnət + lərdə
məktəbimizi	məktəb + imizi
şkafa	şkaf + a
hüceyrələrimdən	hüceyrə + lərimdən
kişini	kişi + ni
matador	matador
açarımızın	açar + ımızın
beynindən	bey + nindən
hayırseverlermiş	hayırsever + lermiş
dilekler	dilek + ler
örtecektik	ört + ecektik
abartmışmış	abart + mışmış
quyruğun	quyruğ + un
dəvələrdən	dəvə + lərdən
kırarmış	kır + armış
onurğana	onurğa + na
yengeçler	yengeç + ler
ərlərin	ər + lərin
dayamamalılarmış	daya + mamalılarmış
üçlümüzde	üçlü + müzde
tərcümənizin	tərcümə + nizin
şaşırttırdıydı	şaşırttır + dıydı
qulağımız	qulağ + ımız
vahalar	vaha + lar
osminoqlar	osminoq + lar
qaloşlar	qaloş + lar
beyin	beyin
yoldaşlara	yoldaş + lara
gururlanırmış	gurur + lanırmış
oyuncuyu	oyuncu + yu
yıpratmamışmışsınız	yıprat + mamışmışsınız
yaralanman	yaralanma + n
parçayı	parça + yı
quşdan	quş + dan
sillelerimiz	sille + lerimiz
köynəklərinin	köynək + lərinin
bozbaş	bozbaş
koklamamalıydım	kokla + mamalıydım
modalarınızı	moda + larınızı
gondollarına	gondol + larına
şkafa	şkaf + a
açarlarının	açar + larının
türü	türü
irkeneklerimizde	irkenek + lerimizde
yaramadık	yara + madık
hörümçəkləri	hörümçək + ləri
ereksiyalarımız	ereksiya + larımız
kamertonlara	kamerton + lara
xəstəliyin	xəstəli + yin
kraliçada	kraliça + da
cücelerdiniz	cüce + lerdiniz
sürdüren	sür + düren
yaymıyormuşsun	yay + mıyormuşsun
söbhlər	söbh + lər
yoldaşlarmışım	yoldaş + larmışım
ağaca	ağac + a
ittirtmezdin	ittirt + mezdin
gönderilecek	gönder + ilecek
saydırdık	saydır + dık
gözlərimdə	göz + lərimdə
yelekleri	yelek + leri
âmâlarınız	âmâ + larınız
qadından	qadın + dan
canlandırmadılar	canlandırma + dılar
süngülərinizdən	süngü + lərinizdən
osurmuşmuşsun	osur + muşmuşsun
qəlblərimi	qəlb + lərimi
bülbüllerimizde	bülbül + lerimizde
şaftalılarımda	şaftalı + larımda
bitkimize	bitki + mize
korkmuyorlar	kork + muyorlar
gülüşümü	gülüş + ümü
buynuzlarında	buynuz + larında
geğirmezmişsiniz	geğir + mezmişsiniz
şaftalımı	şaftalı + mı
verniklerden	vernik + lerden
sıyrılıp	sıyrıl + ıp
derecelerimizden	derece + lerimizden
üzülürüm	üzül + ürüm
yaratmalarında	yaratma + larında
yaralandığı	yarala + ndığı
öfkelendiriyormuşum	öfkelendir + iyormuşum
mətbəxdə	mətbəx + də
geziyordunuz	gez + iyordunuz
bağbanları	bağban + ları
savunmamışmış	savun + mamışmış
buynuzunun	buynuz + unun
kanıtlayacaklar	kanıtla + yacaklar
xəzinələrinizdə	xəzinə + lərinizdə
edilmesi	ed + ilmesi
köpürtmediydik	köpürt + mediydik
təbiəti	təbiət + i
qoxumuza	qoxu + muza
maşasını	maşa + sını
bazarların	bazar + ların
utanmalıydınız	utan + malıydınız
körfezlerini	körfez + lerini
penisindən	penis + indən
edilene	ed + ilene
saklanmamış	saklan + mamış
şampanyalarını	şampanya + larını
hahamlardık	haham + lardık
təəccüb	təəccüb
körfəzi	körfəz + i
saydırtıyorlarmış	saydırt + ıyorlarmış
kürsü	kürsü
tangaları	tanga + ları
buynuzuma	buynuz + uma
ürəyə	ürə + yə
ibnelerinizin	ibne + lerinizin
bugünlerini	bugün + lerini
uşaqlığınızı	uşaqlığ + ınızı
alovlar	alov + lar
biçtiği	biç + tiği
vəxtikən	vəxt + ikən
tanıdılardı	tanı + dılardı
satrançlarımızda	satranç + larımızda
mələyim	mələ + yim
toplamamalıymış	topla + mamalıymış
pamuklarının	pamuk + larının
qardaşların	qardaş + ların
otağı	otağ + ı
baldızlarım	baldız + larım
odaklarına	odak + larına
sofrasına	sofra + sına
alətinə	alət + inə
sultanından	sultan + ından
nəticələrdən	nəticə + lərdən
koşulmamıştık	koşul + mamıştık
filmə	film + ə
indirmiyor	in + dirmiyor
seyretmedilerdi	seyret + medilerdi
alaycı	alaycı
mələklərimdə	mələk + lərimdə
şkaflar	şkaf + lar
kötüleştirmeliymişiz	kötüleştir + meliymişiz
rakibin	rakib + in
tələbəsindən	tələbə + sindən
öldürmüşlerdi	öldür + müşlerdi
geliştiniz	geliş + tiniz
gelinecektin	gelin + ecektin
xəncərin	xəncər + in
süngülərimizdən	süngü + lərimizdən
tarixdə	tarix + də
bildi	bil + di
düşmənlərimi	düşmən + lərimi
qəlblərinizin	qəlb + lərinizin
hüceyrənizin	hüceyrə + nizin
psixoterapiyalarda	psixoterapiya + larda
motosikletlərdən	motosiklet + lərdən
dalğalarınızdan	dalğa + larınızdan
muzeydə	muzey + də
davranmelisin	davran + melisin
kümeste	kümes + te
mədrəsəyə	mədrəsəyə
aşmelisiniz	aş + melisiniz
dövermişim	döv + ermişim
xloroplastın	xloroplast + ın
telefonlarını	telefon + larını
toplamıyorlardı	topla + mıyorlardı
üçlülerinizi	üçlü + lerinizi
beynimdə	bey + nimdə
psikoterapinin	psikoterapi + nin
güçleri	güç + leri
bağırtıların	bağırtı + ların
rəhbərimdən	rəhbər + imdən
tutmadan	tut + madan
süngüsünə	süngü + sünə
dedikoducusunda	dedikoducu + sunda
getiriyorsunuz	getir + iyorsunuz
xəzinələrimizdən	xəzinə + lərimizdən
meyvələrdən	meyvə + lərdən
uğratıyorlar	uğra + tıyorlar
sormamız	sor + mamız
olmamıştım	ol + mamıştım
lokanta	lokanta
sihirbazların	sihirbaz + ların
qardaşım	qardaş + ım
gülüşümüzün	gülüş + ümüzün
cüməyə	cümə + yə
gülüşlərimizin	gülüş + lərimizin
eğecekmişiz	eğ + ecekmişiz
tez	tez
salçalığınızın	salçalığ + ınızın
xəstəlikdən	xəstəlik + dən
cihanımıza	cihan + ımıza
çiftlerinizi	çift + lerinizi
tutkunda	tutku + nda
qəlbinizi	qəlb + inizi
müqayisəni	müqayisə + ni
sağdılardı	sağ + dılardı
adalardan	ada + lardan
bayquş	bayquş
burunlarda	burun + larda
alətin	alət + in
bacılarından	bacı + larından
xoruzun	xoruz + un
tahminde	tahmin + de
ilerletmeyecektiniz	ilerlet + meyecektiniz
körpünü	körpü + nü
biterlerdi	bit + erlerdi
ittirttik	ittirt + tik
şaftalılarımıza	şaftalı + larımıza
bekletmeyecekmişim	beklet + meyecekmişim
lezzetlerine	lezzet + lerine
tısbağalarda	tısbağa + larda
düşməni	düşmən + i
dalgalanırlarmış	dalgalan + ırlarmış
açılmamalıymışsınız	açıl + mamalıymışsınız
əqrəbinin	əqrəb + inin
alana	alan + a
kurumalılarmış	kuru + malılarmış
doladıydık	dola + dıydık
yağacaklarmış	yağ + acaklarmış
kaydedicide	kaydedici + de
düşmanlarından	düşman + larından
beyinlərimizdən	beyin + lərimizdən
rəhbərlərini	rəhbər + lərini
anüslere	anüs + lere
hörümçəklərimizi	hörümçək + lərimizi
kitabların	kitab + ların
dırnağım	dırnağ + ım
kanmazsın	kan + mazsın
kraliçalarımızın	kraliça + larımızın
Neeskens	Neeskens
sümüklərini	sümük + lərini
geçinmemiştiniz	geçin + memiştiniz
göbəklərin	göbək + lərin
yalvarmayacaktınız	yalvar + mayacaktınız
ulumuştunuz	ulu + muştunuz
mələklərim	mələk + lərim
qılıncı	qılınc + ı
dudaklarıyla	dudak + larıyla
köynəyə	köynə + yə
uşaqlığa	uşaqlığ + a
ata	at + a
maktasından	makta + sından
köpəyi	köpə + yi
doğruculuklarına	doğruculuk + larına
mələyimi	mələ + yimi
korkmaz	kork + maz
bitirmemişmişsiniz	bitir + memişmişsiniz
yolunduruyorsunuz	yolundur + uyorsunuz
dayanacaqlara	dayanacaq + lara
kesmeliydin	kes + meliydin
kaktusun	kaktus + un
rakılarına	rakı + larına
vəziyyətlərimi	vəziyyət + lərimi
dondurmanda	dondurma + nda
paylaşımımızdan	paylaşım + ımızdan
büktürtülmedilerdi	büktürtül + medilerdi
adın	ad + ın
yarasadan	yarasa + dan
kəfgirlərim	kəfgir + lərim
nəfəslərdə	nəfəs + lərdə
mətbəxdən	mətbəx + dən
düşmanına	düşman + ına
kandillerinden	kandil + lerinden
namazına	namaz + ına
tasarımlardan	tasarım + lardan
təzyiqi	təzyiq + i
bıçaqlarımda	bıçaq + larımda
körfəzi	körfəz + i
qoxunuz	qoxu + nuz
mermilermiş	mermi + lermiş
götürecektin	götür + ecektin
ürəklərdən	ürək + lərdən
minbərlərə	minbər + lərə
kâğıtlarında	kâğıt + larında
köməklərimizdə	kömək + lərimizdə
bıçağıma	bıçağ + ıma
ereksiyalar	ereksiya + lar
uğratılmazsın	uğratıl + mazsın
odda	od + da
kəfgirimizin	kəfgir + imizin
süründürtmüyoruz	süründürt + müyoruz
köpəkdən	köpək + dən
ceylanlardır	ceylan + lardır
bıçaq	bıçaq
sözlüyü	sözlü + yü
kaydedicimizden	kaydedici + mizden
pantolonuna	pantolon + una
koruyamayan	koru + yamayan
uymadın	uy + madın
dinozorlarmışsınız	dinozor + larmışsınız
alətlərimizi	alət + lərimizi
çedarlarımızın	çedar + larımızın
qulağınızı	qulağ + ınızı
qəlbimdə	qəlb + imdə
dirsəklərimizə	dirsək + lərimizə
büktürmüşsün	büktür + müşsün
programlatmamalılarmış	programlat + mamalılarmış
dəvələrə	dəvə + lərə
getirmezmişsiniz	getir + mezmişsiniz
kentlerde	kent + lerde
düşməndə	düşmən + də
şəhərlərin	şəhər + lərin
gülüşümü	gülüş + ümü
karıştırırmışız	karıştır + ırmışız
kölgə	kölgə
qarğaya	qarğa + ya
ölçtürtmemişsin	ölçtürt + memişsin
fırtınalarda	fırtına + larda
yaratınızdan	yaratı + nızdan
südlərdə	süd + lərdə
serpmiştik	serp + miştik
eşşəklərə	eşşək + lərə
bıçakladın	bıçakla + dın
pipetti	pipet + ti
sürtüklüğümüze	sürtüklüğ + ümüze
şaftalınızı	şaftalı + nızı
əqrəblərinizdə	əqrəb + lərinizdə
bakmıyorlardı	bak + mıyorlardı
başucunda	başucu + nda
iyileştirmiyormuş	iyileştir + miyormuş
kırlangıçla	kırlangıç + la
soymazmışsın	soy + mazmışsın
oğraşlardan	oğraş + lardan
huzurlarınızın	huzur + larınızın
başkentiniz	başkent + iniz
alça	alça
eğlenceleriniz	eğlence + leriniz
beyninden	bey + ninden
şaftalıma	şaftalı + ma
kuvvetini	kuvvet + ini
Madagaskar	Madagaskar
radarlarınızdan	radar + larınızdan
şaftalıya	şaftalı + ya
qonşuların	qonşu + ların
alov	alov
delirmişiz	delir + mişiz
hüceyrənin	hüceyrə + nin
ağacdələndə	ağacdələn + də
buluddan	bulud + dan
açarımdan	açar + ımdan
ereksiyamın	ereksiya + mın
düşməndə	düşmən + də
adamotu	adamotu
dalğasını	dalğa + sını
dovşanların	dovşan + ların
bıkmıyormuşsunuz	bık + mıyormuşsunuz
kuyruğa	kuyruğ + a
kaktusdan	kaktus + dan
yaratıcılığa	yaratıcılığ + a
səviyyədə	səviyyə + də
karıştırmış	karıştır + mış
ıspanağınıza	ıspanağ + ınıza
körlerimizden	kör + lerimizden
Musevilerinize	Musevi + lerinize
kraliçamızdan	kraliça + mızdan
arınmazlardı	arın + mazlardı
dünyamda	dünya + mda
rotorumuzda	rotor + umuzda
alçasının	alça + sının
güvercinlersin	güvercin + lersin
vedamızın	veda + mızın
qardaşlarınızdan	qardaş + larınızdan
çəyirtkələrə	çəyirtkə + lərə
ekstremumlarınızın	ekstremum + larınızın
tanışmazmışsın	tanış + mazmışsın
yəhudinin	yəhudi + nin
qulaqlarımızdan	qulaq + larımızdan
xəzinəmizi	xəzinə + mizi
bezmişti	bez + mişti
tıkacak	tık + acak
qızılgülə	qızılgül + ə
kabarık	kabarık
araştırmaları	araştırma + ları
geçmişlerimiz	geçmiş + lerimiz
kusmalıymış	kus + malıymış
motorinlerinden	motorin + lerinden
dovşanlar	dovşan + lar
düşmənlərinizdən	düşmən + lərinizdən
rəhbərlərimdən	rəhbər + lərimdən
yönlermiş	yön + lermiş
düşərgələrdən	düşərgə + lərdən
ayaqqabı	ayaqqabı
otaqlarda	otaq + larda
köməyimizdə	kö + məyimizdə
şaftalısında	şaftalı + sında
yakandan	yaka + ndan
engizisyonlara	engizisyon + lara
kursiyermişiz	kursiyer + mişiz
sindirmeliyiz	sindir + meliyiz
fəlsəfələrinin	fəlsəfə + lərinin
dilsizliğinizin	dilsizliğ + inizin
hüceyrəsində	hüceyrə + sində
utandırmayacaktım	utandır + mayacaktım
gülüşünüzün	gülüş + ünüzün
koşuluyorsun	koşul + uyorsun
sağınızı	sağ + ınızı
arxivlərin	arxiv + lərin
çığlık	çığlık
yoldaşlarda	yoldaş + larda
kaydedicilerine	kaydedici + lerine
təkamulları	təkamul + ları
parka	park + a
eziyetçiliğinin	eziyetçiliğ + inin
dinozavrda	dinozavr + da
ereksiyanızı	ereksiya + nızı
basmeliyiz	bas + meliyiz
şahmatlarda	şahmat + larda
koşulmadıydı	koşul + madıydı
sosluğumuz	sosluğ + umuz
önə	ön + ə
köynəklərə	köynək + lərə
karanfilimizin	karanfil + imizin
önlər	ön + lər
tiyatronuzu	tiyatro + nuzu
ensiklopediyanı	ensiklopediya + nı
vəziyyətin	vəziyyət + in
bıçaqlarımızda	bıçaq + larımızda
şaftalısından	şaftalı + sından
bataryalara	batarya + lara
qılınclara	qılınc + lara
kalkmışlar	kalk + mışlar
canlandırmamalılarmış	canlandır + mamalılarmış
bazarlar	bazar + lar
birliklərə	birlik + lərə
dizlərin	diz + lərin
gönə	gön + ə
kölgəyə	kölgə + yə
görmeyecekler	gör + meyecekler
sümürüyoruz	sümür + üyoruz
ayakkabıcıymışlar	ayakkabıcı + ymışlar
düzeltmemiştiniz	düzelt + memiştiniz
alışkanlıklar	alışkanlık + lar
beyində	beyin + də
bulunduğum	bulun + duğum
anlattıklarımda	anlat + tıklarımda
quyruqların	quyruq + ların
taradılardı	tara + dılardı
buynuzunun	buynuz + unun
hamtlarınızın	hamt + larınızın
ayarlatmazdın	ayarlat + mazdın
haberleşmelilerdi	haberleş + melilerdi
onurğalarınız	onurğa + larınız
delmeliyim	del + meliyim
kölgələrin	kölgə + lərin
atışmelisiniz	atış + melisiniz
kıyını	kıyı + nı
öpüşlər	öpüş + lər
kanmadık	kan + madık
sözə	söz + ə
şaşırttırmamalıydık	şaşırttır + mamalıydık
ayarlatırdınız	ayarlat + ırdınız
kərgədandan	kərgədan + dan
verimizin	veri + mizin
mətbəxin	mətbəx + in
yaptırtmıyormuşum	yaptırt + mıyormuşum
tülkünü	tülkü + nü
məktəbə	məktəb + ə
mənzərəmizi	mənzərə + mizi
çəyirtkəyə	çəyirtkə + yə
tarixdə	tarix + də
payları	pay + ları
ayılmamalıydık	ayıl + mamalıydık
baltanın	balta + nın
lüğətlərdən	lüğət + lərdən
ayvazlarımızdan	ayvaz + larımızdan
süngülərin	süngü + lərin
acıktırtacakmışsınız	acıktırt + acakmışsınız
bildirirlerdi	bildir + irlerdi
hörümçəklərinizə	hörümçək + lərinizə
qardaşımın	qardaş + ımın
kokladılar	kokla + dılar
dinlenmemesinde	dinlenmeme + sinde
pimdiniz	pim + diniz
alovlarda	alov + larda
yaquarların	yaquar + ların
