input	target
fəaliyyəti	fəaliyyət + i
həftəni	həftə + ni
rəndələrdən	rəndə + lərdən
buynuzlarınızdan	buynuz + larınızdan
böyrəklərdə	böyrək + lərdə
qardaşında	qardaş + ında
vəziyyətlərimizdə	vəziyyət + lərimizdə
vazamız	vaza + mız
sarımsaqdan	sarımsaq + dan
biçinlərdən	biçin + lərdən
hörümçəklərimizi	hörümçək + lərimizi
kraliçalarımız	kraliça + larımız
alovdan	alov + dan
peyğəmbər	peyğəmbər
psixoterapiyadan	psixoterapiya + dan
sil	sil
çömçəquyruq	çömçəquyruq
evdə	ev + də
gözümə	göz + ümə
pianoda	piano + da
sarımsaqları	sarımsaq + ları
istifadəçini	istifadəçi + ni
badımcanın	badımcan + ın
vazaya	vaza + ya
otaqların	otaq + ların
dirsəklərimizdə	dirsək + lərimizdə
köməyinizə	kö + məyinizə
karpın	karp + ın
tələbələrimizdən	tələbə + lərimizdən
uşaqlığınızın	uşaqlığ + ınızın
üzümlərin	üzüm + lərin
qələbələrdə	qələbə + lərdə
resturandan	rest + urandan
bağırsaqda	bağırsaq + da
xəritələrinizə	xəritə + lərinizə
kraliçalarınızın	kraliça + larınızın
şənbədə	şənbə + də
tələbənizin	tələbə + nizin
vazalarımızın	vaza + larımızın
fəlsəfəsini	fəlsəfə + sini
kölgəm	kölgə + m
bürcləri	bürc + ləri
üzüm	üzüm
fəaliyyətində	fəaliyyət + ində
beynə	bey + nə
xəncərlərdən	xəncər + lərdən
dağları	dağ + ları
matçların	matç + ların
süngülərinizdən	süngü + lərinizdən
bacılarımın	bacı + larımın
çiçəkləri	çiçək + ləri
bozbaşın	bozbaş + ın
özünüidarəetmələrdən	özünüidarəetmə + lərdən
kraliçamızın	kraliça + mızın
baldızda	baldız + da
alçamızda	alça + mızda
alçasına	alça + sına
qızılgüllərə	qızılgül + lərə
qərələnə	qərələn + ə
sünnətin	sünnət + in
boşqab	boşqab
tələbəmizin	tələbə + mizin
gülüşün	gülüş + ün
təyyarələrdə	təyyarə + lərdə
bacıya	bacı + ya
tarixin	tarix + in
baldızlarınız	baldız + larınız
dalğalarımızın	dalğa + larımızın
eliriz	el + iriz
kamertondan	kamerton + dan
mənzərəmdə	mənzərə + mdə
qoxumuzda	qoxu + muzda
muzeyləri	muzey + ləri
qardaşlara	qardaş + lara
əqrəbini	əqrəb + ini
göldə	göl + də
tələbəmizi	tələbə + mizi
kərpiclərin	kərpic + lərin
qadından	qadın + dan
bıçağımıza	bıçağ + ımıza
biçin	biçin
hüceyrələrim	hüceyrə + lərim
qazın	qaz + ın
intiharlar	intihar + lar
alçana	alça + na
xəstəliklərdən	xəstəlik + lərdən
kölgələrimdə	kölgə + lərimdə
jurnalistlərdən	jurnalist + lərdən
düşmanın	düşman + ın
kağızda	kağız + da
gəlmış	gəl + mış
arxivlərimin	arxiv + lərimin
böyrəkdən	böyrək + dən
əriyi	əri + yi
möcüzədə	möcüzə + də
axşamı	axşam + ı
xəncərin	xəncər + in
çiyələkdən	çiyələk + dən
canların	can + ların
pendirləri	pendir + ləri
intihardan	intihar + dan
günəş	günəş
elədigimiz	elə + digimiz
skripkalar	skripka + lar
xəzinəsindən	xəzinə + sindən
fəlsəfələrimdə	fəlsəfə + lərimdə
gülürsən	gül + ürsən
düşünmürü	düşün + mürü
xloroplastlar	xloroplast + lar
qəlbimdə	qəlb + imdə
düşmənimizə	düşmən + imizə
bayraqlardan	bayraq + lardan
mələyimizə	mələ + yimizə
axışlara	axış + lara
dalğamda	dalğa + mda
düşmanlarını	düşman + larını
köynəyimdə	köynə + yimdə
diz	diz
qadının	qadın + ın
mələyə	mələ + yə
mənzərəsi	mənzərə + si
ata	at + a
buzu	buz + u
dırnaqlarımıza	dırnaq + larımıza
birliklərə	birlik + lərə
kölgən	kölgə + n
çiçəyi	çiçə + yi
gölə	göl + ə
fəlsəfələrə	fəlsəfə + lərə
köynəyə	köynə + yə
gülüşlərə	gülüş + lərə
süngüsündən	süngü + sündən
süpürgələri	süpürgə + ləri
diqqətlərə	diqqət + lərə
ayaqqabıya	ayaqqabı + ya
otururlar	otur + urlar
qadında	qadın + da
böyürtkənlərin	böyürtkən + lərin
maşınlardan	maşın + lardan
rəngdən	rəng + dən
kölgələrinizi	kölgə + lərinizi
dalğalarınızı	dalğa + larınızı
süngülərinə	süngü + lərinə
dağa	dağ + a
dəvəquşunun	dəvəquşu + nun
kraliçalarımı	kraliça + larımı
Böyük	Böyük
beyinlərə	beyin + lərə
dənizlərin	dəniz + lərin
şamisen	şamisen
bağırtının	bağırtı + nın
ulduzları	ulduz + ları
boyalara	boya + lara
yoxdur	yox + dur
müqayisələrə	müqayisə + lərə
bıçağa	bıçağ + a
köməklərimi	kömək + lərimi
körfəzləri	körfəz + ləri
köynəklərinizdə	köynək + lərinizdə
tərcüməndə	tərcümə + ndə
Brown	Brown
ulduzda	ulduz + da
xoruzları	xoruz + ları
milçəkləri	milçək + ləri
mənzərələrinizin	mənzərə + lərinizin
alətinin	alət + inin
məktəblərinin	məktəb + lərinin
vazalarımızı	vaza + larımızı
tələbələrin	tələbə + lərin
zəfər	zəfər
maşınım	maşın + ım
hörümçəkdən	hörümçək + dən
bibərlərə	bibər + lərə
bıçaqlarında	bıçaq + larında
mənzərəmizi	mənzərə + mizi
baldızlarına	baldız + larına
ayaqları	ayaq + ları
donuzlar	donuz + lar
vazanızın	vaza + nızın
kişinin	kişi + nin
düşmanımızı	düşman + ımızı
sözlərə	söz + lərə
ereksiyalarımı	ereksiya + larımı
ağacdələnin	ağacdələn + in
dirsəyimiz	dirsə + yimiz
möcüzələr	möcüzə + lər
mizrabların	mizrab + ların
skripkalardan	skripka + lardan
tüstüyə	tüstü + yə
mədrəsələrin	mədrəsə + lərin
kəfgirlərinizə	kəfgir + lərinizə
çömçəquyruqları	çömçəquyruq + ları
ürəyə	ürə + yə
buynuzumu	buynuz + umu
ereksiyalarımın	ereksiya + larımın
qızılgülü	qızılgül + ü
tilişkədən	tilişkə + dən
xəzinələrinin	xəzinə + lərinin
peyğəmbərlər	peyğəmbər + lər
quşları	quş + ları
ağacların	ağac + ların
axşama	axşam + a
arxivlərimizə	arxiv + lərimizə
arxivlər	arxiv + lər
süngülərə	süngü + lərə
tilişkələr	tilişkə + lər
dolablar	dolab + lar
süpürgələrdə	süpürgə + lərdə
əqrəbimizdə	əqrəb + imizdə
əqrəblərimizdən	əqrəb + lərimizdən
düşmanlarından	düşman + larından
istifadəçilərə	istifadəçi + lərə
xəzinələrinə	xəzinə + lərinə
uşaqlığınız	uşaqlığ + ınız
aya	ay + a
bayquşlardan	bayquş + lardan
biçində	biçin + də
yatmıya	yat + mıya
bitkini	bitki + ni
buynuzlarımızı	buynuz + larımızı
boş	boş
qurbağada	qurbağa + da
tərcümələrimizdə	tərcümə + lərimizdə
fəlsəfəmin	fəlsəfə + min
düşmənlərimizə	düşmən + lərimizə
kompüterdən	kompüter + dən
anandan	ana + ndan
əriklərimizin	ərik + lərimizin
darçına	darçın + a
xəritən	xəritə + n
namazda	namaz + da
qulaqlarımıza	qulaq + larımıza
penislərimizdən	penis + lərimizdən
sivilizasiyanı	sivilizasiya + nı
köpəyə	köpə + yə
Peterin	Peter + in
odları	od + ları
penisinin	penis + inin
qardaşlığı	qardaşlığ + ı
görmədi	gör + mədi
xəritənizi	xəritə + nizi
kişini	kişi + ni
mitoxondridə	mitoxondri + də
təzyiqlərin	təzyiq + lərin
karpda	karp + da
təyyarələrin	təyyarə + lərin
şəhərdə	şəhər + də
dinozavrlara	dinozavr + lara
motosikletlərə	motosiklet + lərə
gülüşlərimizi	gülüş + lərimizi
dibçəklərdə	dibçək + lərdə
canavara	canavar + a
zürafədə	zürafə + də
kölgələrə	kölgə + lərə
günəşlərdən	günəş + lərdən
tərcüməni	tərcümə + ni
yatmışdı	yat + mışdı
bacılarının	bacı + larının
qaçacaq	qaç + acaq
köynəyinizi	köynə + yinizi
əqrəblərimin	əqrəb + lərimin
kəpənəyin	kəpənə + yin
şaftalısını	şaftalı + sını
dibçəklərin	dibçək + lərin
çoxtər	çox + tər
şaftalımızın	şaftalı + mızın
qaloşa	qaloş + a
təyyarələrə	təyyarə + lərə
təzyiqdən	təzyiq + dən
mahnının	mahnı + nın
tələbəni	tələbə + ni
qulaqların	qulaq + ların
ereksiyamızın	ereksiya + mızın
gecələrin	gecə + lərin
cücüdə	cücü + də
buynuzunuzdan	buynuz + unuzdan
təbiətləri	təbiət + ləri
özünüidarəetmənin	özünüidarəetmə + nin
səhifələr	səhifə + lər
xəritələrdən	xəritə + lərdən
vazalarının	vaza + larının
dəmirlər	dəmir + lər
əqrəblər	əqrəb + lər
oğraşın	oğraş + ın
fakültələrin	fakültə + lərin
hələ	hələ
mənzərəsində	mənzərə + sində
ayaqda	ayaq + da
uşaqlığınızı	uşaqlığ + ınızı
beyinlərinizə	beyin + lərinizə
balalaykalardan	balalayka + lardan
hinduşkanı	hinduşka + nı
düşmənlərimdə	düşmən + lərimdə
mənzərəsini	mənzərə + sini
əqrəblərimizi	əqrəb + lərimizi
adın	ad + ın
qəhveyidir	qəhveyi + dir
leşyeyənlərin	leşyeyən + lərin
qəlblərimi	qəlb + lərimi
diqqətə	diqqət + ə
qərənfillərdə	qərənfil + lərdə
dinlər	din + lər
gəldi	gəl + di
arxivlərin	arxiv + lərin
qardaşlarımı	qardaş + larımı
müsabiqə	müsabiqə
fəaliyyətlərinizin	fəaliyyət + lərinizin
hörümçəklərini	hörümçək + lərini
təsadüflərdən	təsadüf + lərdən
yarasaları	yarasa + ları
kərgədanı	kərgədan + ı
ereksiyası	ereksiya + sı
düşmən	düşmən
ereksiyalarınızın	ereksiya + larınızın
pianodan	piano + dan
saqqaldan	saqqal + dan
məktəbinin	məktəb + inin
kitabxanalardan	kitabxana + lardan
jasminləri	jasmin + ləri
sümüklərimin	sümük + lərimin
düşmənindən	düşmən + indən
yudurtdu	yu + durtdu
damcıda	damcı + da
uşaqlıqları	uşaqlıq + ları
payları	pay + ları
kəfgirlərimdə	kəfgir + lərimdə
cibləri	cib + ləri
süd	süd
xəritələrin	xəritə + lərin
bıçaqlara	bıçaq + lara
bəbəklərin	bəbək + lərin
ovçudan	ovçu + dan
qarpızda	qarpız + da
kəfgirini	kəfgir + ini
motosikletdən	motosiklet + dən
qulağı	qulağ + ı
qaçqının	qaçqın + ın
kəfgirlərimizə	kəfgir + lərimizə
arxivlərinizdə	arxiv + lərinizdə
penislərimə	penis + lərimə
düşərgələr	düşərgə + lər
qələbədə	qələbə + də
qoxularınızdan	qoxu + larınızdan
həqiqətin	həqiqət + in
donuzlara	donuz + lara
beyinlərimizdə	beyin + lərimizdə
xloroplastı	xloroplast + ı
düşmanlara	düşman + lara
hüceyrəmin	hüceyrə + min
qarpıza	qarpız + a
baldızından	baldız + ından
fəaliyyətlərdə	fəaliyyət + lərdə
qucaxlaşdılar	qucaxla + şdılar
müzakirələr	müzakirə + lər
kitablarda	kitab + larda
respublikanı	respublika + nı
oğraşda	oğraş + da
fəaliyyətiniz	fəaliyyət + iniz
gözlərinizin	göz + lərinizin
mənzərənə	mənzərə + nə
ayaqlar	ayaq + lar
gülüşümü	gülüş + ümü
onurğaya	onurğa + ya
fəaliyyətlərimizdə	fəaliyyət + lərimizdə
qulağımdan	qulağ + ımdan
kərtənkələnin	kərtənkələ + nin
ağacdələn	ağacdələn
penislərini	penis + lərini
onurğasını	onurğa + sını
dırnağının	dırnağ + ının
baldızlar	baldız + lar
baldızlarının	baldız + larının
osminoqun	osminoq + un
bozbaşlara	bozbaş + lara
xəzinə	xəzinə
axışdan	axış + dan
qardaşlarından	qardaş + larından
kölgənizə	kölgə + nizə
mədrəsənin	mədrəsə + nin
anasının	ana + sının
xəritəndə	xəritə + ndə
avqustdan	avqust + dan
şirkətlər	şirkət + lər
süpürgənin	süpürgə + nin
düşmənlərinizin	düşmən + lərinizin
kitabxana	kitabxana
tələbəmizə	tələbə + mizə
əqrəbi	əqrəb + i
mənzərələrimizin	mənzərə + lərimizin
fahişədən	fahişə + dən
kölgələrimi	kölgə + lərimi
açarımda	açar + ımda
dələlərdə	dələ + lərdə
alovun	alov + un
müsabiqənin	müsabiqə + nin
süpürgələrdən	süpürgə + lərdən
fəaliyyətimizi	fəaliyyət + imizi
qulaqlarının	qulaq + larının
oyuncaqlara	oyuncaq + lara
zəlzələdən	zəlzələ + dən
bacısının	bacı + sının
qərənfildə	qərənfil + də
müzakirənizdən	müzakirə + nizdən
avtomobili	avtomobil + i
tələbənin	tələbə + nin
dalğalarımın	dalğa + larımın
şaftalınızı	şaftalı + nızı
köpüklərdə	köpük + lərdə
kraliçamızı	kraliça + mızı
gündə	gün + də
xəzinəndə	xəzinə + ndə
şamiseni	şamisen + i
hörümçəyini	hörümçə + yini
müsabiqələrin	müsabiqə + lərin
isimdə	isim + də
dülgərlərin	dülgər + lərin
bazarların	bazar + ların
armudların	armud + ların
xloroplastları	xloroplast + ları
işıqların	işıq + ların
fəaliyyətim	fəaliyyət + im
ərlər	ər + lər
gülüşlərinizdən	gülüş + lərinizdən
alçalarımı	alça + larımı
quyruqları	quyruq + ları
hüceyrəsində	hüceyrə + sində
müzakirəsinə	müzakirə + sinə
penislərinizə	penis + lərinizə
oraqların	oraq + ların
vəziyyətimizdən	vəziyyət + imizdən
mələyinizi	mələ + yinizi
südlərdən	süd + lərdən
şamisenlər	şamisen + lər
xəritəmizdən	xəritə + mizdən
görə	görə
şaftalımdan	şaftalı + mdan
dalğamızın	dalğa + mızın
süpürgələrin	süpürgə + lərin
filmlərdən	film + lərdən
analarımıza	ana + larımıza
dəniz	dəniz
vazalar	vaza + lar
önləri	ön + ləri
kölgənizi	kölgə + nizi
dovşanların	dovşan + ların
çiçək	çiçək
göyərçinlərin	göyərçin + lərin
tülkünün	tülkü + nün
brilyantdan	brilyant + dan
dənizlər	dəniz + lər
dalğaların	dalğa + ların
qatarı	qatar + ı
düşməninizin	düşmən + inizin
önlərdən	ön + lərdən
qələbələri	qələbə + ləri
otaqlara	otaq + lara
onurğası	onurğa + sı
dəvəquşlarından	dəvəquş + larından
təsadüfləri	təsadüf + ləri
köməklərimizin	kömək + lərimizin
alçalarında	alça + larında
yemişlərimizdə	yemiş + lərimizdə
göbəklərdən	göbək + lərdən
ereksiyamız	ereksiya + mız
ismin	is + min
dinozavrlarından	dinozavr + larından
temperaturda	temperatur + da
rəhbərini	rəhbər + ini
alətlərinizi	alət + lərinizi
qardaşlarımızdan	qardaş + larımızdan
ensiklopediyanı	ensiklopediya + nı
jasminlərdə	jasmin + lərdə
karplara	karp + lara
mədrəsədən	mədrəsə + dən
rənglədin	rənglə + din
rəhbərimizdə	rəhbər + imizdə
sümüklərini	sümük + lərini
düşmənlərimizi	düşmən + lərimizi
fleytalara	fleyta + lara
balığın	balığ + ın
sözün	söz + ün
böyrəklərdən	böyrək + lərdən
düşmanlardan	düşman + lardan
tələbələrində	tələbə + lərində
ağac	ağac
gözlərinizdə	göz + lərinizdə
adalar	ada + lar
ulduzların	ulduz + ların
qəzetlərin	qəzet + lərin
fakültələr	fakültə + lər
uşaqlığa	uşaqlığ + a
sözlük	sözlük
qılınclara	qılınc + lara
yaquarlara	yaquar + lara
şkafların	şkaf + ların
köynəyimdən	köynə + yimdən
gecəyə	gecə + yə
jasminin	jasmin + in
atlara	at + lara
dırnaqlarınızın	dırnaq + larınızın
qəlblərimdə	qəlb + lərimdə
meymunları	meymun + ları
xəritəmizin	xəritə + mizin
uşaqlıqlarımı	uşaqlıq + larımı
günlərə	gün + lərə
dünyalarımız	dünya + larımız
alovu	alov + u
müzakirələrimizdən	müzakirə + lərimizdən
qazlardan	qaz + lardan
bağırtılara	bağırtı + lara
ördəklərdən	ördək + lərdən
ağladın	ağla + dın
vertolyotlardan	vertolyot + lardan
baltada	balta + da
ereksiyasını	ereksiya + sını
böyürtkəndən	böyürtkən + dən
kölgədən	kölgə + dən
texnologiyanı	texnologiya + nı
rəssamları	rəssam + ları
qardaşımızın	qardaş + ımızın
gözləyirəm	gözlə + yirəm
gülüşlərim	gülüş + lərim
qaçdım	qaç + dım
quyruğu	quyruğ + u
namazlarımıza	namaz + larımıza
penislərim	penis + lərim
vəftizdə	vəftiz + də
cücü	cücü
körfəzdə	körfəz + də
qabağında	qabağ + ında
bacılarımda	bacı + larımda
kəfgirlərindən	kəfgir + lərindən
zürafənin	zürafə + nin
çömçəquyruqlarda	çömçəquyruq + larda
açarımız	açar + ımız
mizrabları	mizrab + ları
armuddan	armud + dan
ya	ya
əqrəbləriniz	əqrəb + ləriniz
məktəblərimə	məktəb + lərimə
hörümçəyinə	hörümçə + yinə
tərkidə	tərk + idə
qoxunuzun	qoxu + nuzun
mizrabda	mizrab + da
buynuzumun	buynuz + umun
mahnını	mahnı + nı
olmamasıdır	ol + mamasıdır
silahdan	silah + dan
qəlbinizi	qəlb + inizi
darçında	darçın + da
odlara	od + lara
açarın	açar + ın
beyində	beyin + də
müqayisələr	müqayisə + lər
gülüşlərinin	gülüş + lərinin
səbəbi	səbəb + i
soğanda	soğan + da
bazarlara	bazar + lara
mələklərimizdən	mələk + lərimizdən
tısbağanın	tısbağa + nın
ətləri	ət + ləri
uşaqlıqlarında	uşaqlıq + larında
qulağımızı	qulağ + ımızı
pendirdə	pendir + də
diqqətlər	diqqət + lər
həqiqət	həqiqət
jurnalistdə	jurnalist + də
arxivimizdə	arxiv + imizdə
saqqallarda	saqqal + larda
onurğasının	onurğa + sının
qulaqdan	qulaq + dan
böyrəklər	böyrək + lər
müsabiqələr	müsabiqə + lər
şahmatları	şahmat + ları
böyürtkənə	böyürtkən + ə
kitabları	kitab + ları
həftədən	həftə + dən
yardımdan	yardım + dan
balığa	balığ + a
quşlardan	quş + lardan
yarasanı	yarasa + nı
bacımdan	bacı + mdan
rəhbərlərimiz	rəhbər + lərimiz
çəyirtkələrdə	çəyirtkə + lərdə
kölgəmdə	kölgə + mdə
qoxun	qoxu + n
ol	ol
dirsəyini	dirsə + yini
armudlardan	armud + lardan
qoxuların	qoxu + ların
intiharda	intihar + da
qalacax	qal + acax
xəritədə	xəritə + də
kölgələrdən	kölgə + lərdən
gülüşüm	gülüş + üm
düşməninizdən	düşmən + inizdən
ayaqların	ayaq + ların
qulaqlarından	qulaq + larından
eşşəkdən	eşşək + dən
alçalarımdan	alça + larımdan
dəyirmanlardan	dəyirman + lardan
çıxdılar	çıx + dılar
heç	heç
dağ	dağ
dalğalarına	dalğa + larına
baldızlarda	baldız + larda
moridimdə	morid + imdə
alətləriniz	alət + ləriniz
yemişdən	yemiş + dən
vazamda	vaza + mda
mismarlar	mismar + lar
bitkilərdən	bitki + lərdən
hörümçəklərimdən	hörümçək + lərimdən
açarını	açar + ını
dülgərlərdən	dülgər + lərdən
ədəbiyyatları	ədəbiyyat + ları
çiyələklərdən	çiyələk + lərdən
qılıncı	qılınc + ı
silahlar	silah + lar
köməyə	kö + məyə
xəritəsi	xəritə + si
dəvədə	dəvə + də
qapılardan	qapı + lardan
günəşdən	günəş + dən
kölgələrimə	kölgə + lərimə
düşmanlarımızın	düşman + larımızın
buynuzlar	buynuz + lar
namazlarımda	namaz + larımda
rəhbərim	rəhbər + im
adanı	ada + nı
baldızına	baldız + ına
günəbaxanlarda	günəbaxan + larda
arxivimizin	arxiv + imizin
xəzinəmizdən	xəzinə + mizdən
dırnaqlarımızda	dırnaq + larımızda
xalqın	xalq + ın
mədrəsələrdə	mədrəsə + lərdə
vəziyyətlərə	vəziyyət + lərə
dirsəklərimizdən	dirsək + lərimizdən
gülüşümüz	gülüş + ümüz
fəaliyyətlərdən	fəaliyyət + lərdən
müzakirəmizdən	müzakirə + mizdən
xəstəliyə	xəstəli + yə
kəfgirlərini	kəfgir + lərini
xoruzlar	xoruz + lar
vəftizləri	vəftiz + ləri
uşaqlıqlardan	uşaqlıq + lardan
okeanlara	okean + lara
analarıma	ana + larıma
oturursan	otur + ursan
qurbağaların	qurbağa + ların
düşmənini	düşmən + ini
analara	ana + lara
dinləri	din + ləri
əriklərimizdən	ərik + lərimizdən
kəlbətinləri	kəlbətin + ləri
düşmənimizin	düşmən + imizin
yatdı	yat + dı
mələklərimi	mələk + lərimi
köpəklərdə	köpək + lərdə
istifadəçidə	istifadəçi + də
tərcümənizdə	tərcümə + nizdə
dalğalarımı	dalğa + larımı
geodeziyalar	geodeziya + lar
tərk	tərk
xəbər	xəbər
ananızdan	ana + nızdan
süngüsü	süngü + sü
düşməninizi	düşmən + inizi
silahlarda	silah + larda
hörümçəklərinizin	hörümçək + lərinizin
ərləri	ər + ləri
vəziyyətimin	vəziyyət + imin
vəziyyətində	vəziyyət + ində
dirsəklərinizi	dirsək + lərinizi
fəaliyyətinizi	fəaliyyət + inizi
penislərimiz	penis + lərimiz
yemişimizdən	yemiş + imizdən
qəlbinizə	qəlb + inizə
bayquşu	bayquş + u
xəstəliklər	xəstəlik + lər
rəngin	rəng + in
tilişkəyə	tilişkə + yə
meymundan	meymun + dan
namazlarını	namaz + larını
baharın	bahar + ın
bardaqları	bardaq + ları
balığı	balığ + ı
gülüşlərində	gülüş + lərində
hörümçəyimizin	hörümçə + yimizin
göbəklərə	göbək + lərə
xalqada	xalqa + da
tozlanır	tozla + nır
dinozavrlarımı	dinozavr + larımı
anamın	ana + mın
bazarları	bazar + ları
köpüklərin	köpük + lərin
kəfgirindən	kəfgir + indən
ereksiyalarımızın	ereksiya + larımızın
qoxumuza	qoxu + muza
dinozavrınızdan	dinozavr + ınızdan
qərənfildən	qərənfil + dən
bitkilər	bitki + lər
tərcümədə	tərcümə + də
vazamızda	vaza + mızda
buludda	bulud + da
fəlsəfədən	fəlsəfə + dən
bıçağımda	bıçağ + ımda
süzgəcləri	süzgəc + ləri
tilişkələrə	tilişkə + lərə
mədrəsəyə	mədrəsəyə
tezdən	tez + dən
kifini	kif + ini
kilsənin	kilsə + nin
alçanızdan	alça + nızdan
dırnaqlar	dırnaq + lar
dinozavrlarıma	dinozavr + larıma
beyinlərimizə	beyin + lərimizə
ətə	ət + ə
ensiklopediyanın	ensiklopediya + nın
mələklərindən	mələk + lərindən
pendiri	pendir + i
günlərdən	gün + lərdən
tüstüdən	tüstü + dən
fəlsəfəmiz	fəlsəfə + miz
oyuncaqda	oyuncaq + da
səhifələrdən	səhifə + lərdən
köməklərin	kömək + lərin
gəmidən	gəmi + dən
bağırtılar	bağırtı + lar
xloroplastdan	xloroplast + dan
mənzərənizdə	mənzərə + nizdə
dəyirmanı	dəyirman + ı
qılınclarda	qılınc + larda
tərcümələrimizin	tərcümə + lərimizin
evə	ev + ə
otaqlardan	otaq + lardan
düşmanlarının	düşman + larının
yoldaşıynan	yoldaş + ıynan
mələklərimizin	mələk + lərimizin
günəbaxanları	günəbaxan + ları
zürafələr	zürafə + lər
meymunlardan	meymun + lardan
göydələnləri	göydələn + ləri
süngülərində	süngü + lərində
dalğıcdan	dalğıc + dan
dənə	dənə
zoğdan	zoğ + dan
qonşulardan	qonşu + lardan
mələkdən	mələk + dən
ereksiyalarımızda	ereksiya + larımızda
rəngləyirlər	rənglə + yirlər
sarımsaqlarda	sarımsaq + larda
buynuzlarınız	buynuz + larınız
köynəyinizdən	köynə + yinizdən
düşmənlərindən	düşmən + lərindən
tez	tez
xəbərin	xəbər + in
pilləkənlər	pilləkən + lər
axşamlarda	axşam + larda
dirsəyinizin	dirsə + yinizin
gülürəm	gül + ürəm
minbərlərə	minbər + lərə
əriyim	əri + yim
xoruzun	xoruz + un
südləri	süd + ləri
qardaşların	qardaş + ların
mənzərəmizin	mənzərə + mizin
dalğasını	dalğa + sını
bahara	bahar + a
karplar	karp + lar
dünyamızı	dünya + mızı
mənzərələrindən	mənzərə + lərindən
yağış	yağış
qulaqlarını	qulaq + larını
böyrəyi	böyrə + yi
ağacdələnlərdən	ağacdələn + lərdən
baldıza	baldız + a
ətlərdə	ət + lərdə
bacınızdan	bacı + nızdan
namazımıza	namaz + ımıza
düşmənlərinizə	düşmən + lərinizə
təsadüflər	təsadüf + lər
köpəkləri	köpək + ləri
xəzinələrimiz	xəzinə + lərimiz
yemişiniz	yemiş + iniz
kölgələrimizin	kölgə + lərimizin
uşaqlığımızı	uşaqlığ + ımızı
arxivlərə	arxiv + lərə
fəlsəfəsinə	fəlsəfə + sinə
kaktusa	kaktus + a
qapıda	qapı + da
kraliçalarından	kraliça + larından
xəzinələrimdə	xəzinə + lərimdə
yemişlərimizin	yemiş + lərimizin
fəlsəfələrdə	fəlsəfə + lərdə
köynəkləriniz	köynək + ləriniz
məktəblərinizdə	məktəb + lərinizdə
qoxumuzdan	qoxu + muzdan
açarlarda	açar + larda
damcıların	damcı + ların
xəritənə	xəritə + nə
həqiqətə	həqiqət + ə
cüməyə	cümə + yə
onurğamın	onurğa + mın
qarışqaların	qarışqa + ların
busəni	busə + ni
düsünürdüz	dü + sünürdüz
işıqda	işıq + da
vazam	vaza + m
penislərimdə	penis + lərimdə
müzakirəmi	müzakirə + mi
rənglərin	rəng + lərin
süngülərdə	süngü + lərdə
açarımızda	açar + ımızda
dirsəklərim	dirsək + lərim
dırnağa	dırnağ + a
xəzinədə	xəzinə + də
hüceyrələrin	hüceyrə + lərin
təəccüb	təəccüb
bürclərin	bürc + lərin
arxivinizdə	arxiv + inizdə
ütülər	ütü + lər
beyinlərimizi	beyin + lərimizi
müzakirəmdən	müzakirə + mdən
arxivləriniz	arxiv + ləriniz
Deniz	Deniz
mehrablara	mehrab + lara
dirsəyinizə	dirsə + yinizə
bağbanı	bağban + ı
qandan	qan + dan
adda	ad + da
cücülərin	cücü + lərin
cümədən	cümə + dən
əjdahalara	əjdaha + lara
alətlərinizdən	alət + lərinizdən
tərcümələrinizin	tərcümə + lərinizin
kəfgirlərdə	kəfgir + lərdə
dəvələrdə	dəvə + lərdə
köynəklərinin	köynək + lərinin
güldük	gül + dük
istəyir	ist + əyir
açarımdan	açar + ımdan
minbərdə	minbər + də
arxivlərini	arxiv + lərini
texnologiyaya	texnologiya + ya
milçəkdən	milçək + dən
namazından	namaz + ından
portağallara	portağal + lara
körpüləri	körpü + ləri
bıçağımızı	bıçağ + ımızı
baltalara	balta + lara
rəhbərimdən	rəhbər + imdən
geyşalarda	geyşa + larda
buzları	buz + ları
şənbə	şənbə
mizrabı	mizrab + ı
yemişlərimdə	yemiş + lərimdə
söyüdlərə	söyüd + lərə
kraliçalarımızın	kraliça + larımızın
yazmasına	yaz + masına
keçilərin	keçi + lərin
mətbəxdən	mətbəx + dən
birliklərdə	birlik + lərdə
anama	ana + ma
əjdəhalar	əjdəha + lar
müzakirələrdən	müzakirə + lərdən
sarımsaqlar	sarımsaq + lar
sünnətlər	sünnət + lər
dirsəklərimizi	dirsək + lərimizi
geodeziyaları	geodeziya + ları
peyğəmbərlərin	peyğəmbər + lərin
leşyeyənlərdən	leşyeyən + lərdən
qarğalara	qarğa + lara
vertolyotlara	vertolyot + lara
qardaşlıqları	qardaşlıq + ları
analarımı	ana + larımı
qaranquşda	qaranquş + da
alətlərimə	alət + lərimə
kişilərdən	kişi + lərdən
dəmirin	dəmir + in
böyürtkənləri	böyürtkən + ləri
düşərgələrin	düşərgə + lərin
namazlarımızı	namaz + larımızı
uşaqlığını	uşaqlığ + ını
səhifədən	səhifə + dən
dalğamızda	dalğa + mızda
qaloşlar	qaloş + lar
bayquşdan	bayquş + dan
kəlbətinə	kəlbətin + ə
süngüsünə	süngü + sünə
quyruğa	quyruğ + a
zürafələrdən	zürafə + lərdən
kərgədan	kərgədan
kilsələri	kilsə + ləri
pilləkənlərin	pilləkən + lərin
uşaqlığımda	uşaqlığ + ımda
tərcüməyə	tərcümə + yə
əqrəbinin	əqrəb + inin
buludu	bulud + u
