input	target
rőzséknél	rőzsé + knél
lektorálnál	lektorál + nál
päätetyksi	päät + etyksi
manipulációkról	manipuláció + król
estoja	esto + ja
elbűvölővel	elbűvölő + vel
tehtävissä	tehtäv + issä
pääsihteerille	pää + sihteerille
tanulmányoznotok	tanulmányoz + notok
kovács	kovács
päänvaivaa	pään + vaivaa
bubifrizurákhoz	bubifrizurá + khoz
Arothron	Arothron
testaamaan	testa + amaan
ószeresnél	ószeres + nél
Amu-darjánk	Amu-darjá + nk
amerikanistákkal	amerikanistá + kkal
rúdugrásaink	rúdugrás + aink
szélkelepekbe	szélkelep + ekbe
nestemäistä	nestemäi + stä
jósból	jós + ból
funkcionálni	funkcionál + ni
vonalakért	vonal + akért
holdaknál	hold + aknál
planeetan	planeet + an
pitoisuus	pitoisuus
fuvallatokért	fuvallat + okért
sukulaislajiaan	sukulais + lajiaan
sepitetyn	sepit + etyn
kútháznak	kútház + nak
kattamiseen	kattami + seen
kohdistuvat	kohdistu + vat
markkinatilanne	markkina + tilanne
merkkejäkään	merkk + ejäkään
-akodni	-akod + ni
bandukolniuk	bandukol + niuk
aszályosat	aszályos + at
Marcha	Marcha
tuesta	tu + esta
ülhet	ül + het
elämäntehtävääni	elämän + tehtävääni
pääomittamisoikeudet	pää + omittamisoikeudet
forgó	forgó
gyárakról	gyár + akról
nikotinokról	nikotin + okról
hevosen	hevo + sen
Burton	Burton
tuotantovaltiona	tuotanto + valtiona
merkitystä	merkitys + tä
homályig	homály + ig
ryhdistäytyi	ryhdistäyty + i
megvered	megver + ed
kävelyt	kävely + t
maailmanmestaruuskilpailussa	maailman + mestaruuskilpailussa
kirjoitusvirhe	kirjoitus + virhe
viettänyt	viettä + nyt
fekvőkké	fekvő + kké
sekoita	sekoit + a
sopimuspuolen	sopimus + puolen
hercigé	hercig + é
rekviráld	rekvirál + d
ryhmässämme	ryhmä + ssämme
életveszélyekből	életveszély + ekből
hallitsija	hallitsija
salamanteri	salamanteri
aljnövényzetekké	aljnövényzet + ekké
luentoa	luento + a
kérdésem	kérdés + em
leikkaavat	leik + kaavat
viipaleina	viipale + ina
böngészőkéi	böngésző + kéi
pystynyt	pysty + nyt
kaltaisella	kaltai + sella
hiuksista	hiu + ksista
izzadmányaim	izzadmány + aim
koptig	kopt + ig
degradációkra	degradáció + kra
nevűtől	nevű + től
yliluonnolliseen	yli + luonnolliseen
lezuhannánk	lezuhan + nánk
nyögésekig	nyögés + ekig
informaatiotilaisuus	informaatio + tilaisuus
JukkaOS-lajissa	JukkaOS + -lajissa
annettu	an + nettu
narancsdzsemeken	narancsdzsem + eken
pidellen	pidell + en
lomapäivällä	loma + päivällä
gyűjtenünk	gyűjt + enünk
fun	fun
írógépesektől	írógépes + ektől
nyomozzatok	nyomoz + zatok
Washingtonokból	Washington + okból
szelektálunk	szelektál + unk
ominaisuuksiensa	ominaisuu + ksiensa
metsäyhtiöitä	metsä + yhtiöitä
hozásom	hozás + om
vacsorázod	vacsoráz + od
mikroluokkaa	mikro + luokkaa
neonreklámom	neonreklám + om
szuvenírekéi	szuvenír + ekéi
kapcsokba	kap + csokba
valcerben	valcer + ben
nővérük	nővér + ük
kuljetuksesta	kuljetu + ksesta
fogalmazványokba	fogalmazvány + okba
toimituskuntaa	toimitus + kuntaa
virtaava	vir + taava
ofszeteink	ofszet + eink
vastaaville	vastaav + ille
hienoissa	hieno + issa
musttal	must + tal
yritysmaailmaa	yritys + maailmaa
konzervatívakra	konzervatív + akra
200-luku	200 + -luku
szakadatlannal	szakadatlan + nal
hívnál	hív + nál
abszurdumoké	abszurdum + oké
sukkulalla	sukkula + lla
luonnollisen	luonnolli + sen
siirtynee	siirty + nee
asettanut	asetta + nut
keskiviikkona	keski + viikkona
alennusmyynneistä	alennus + myynneistä
presidenttiä	presidentti + ä
eleganciákba	eleganciá + kba
szeplőtelenéi	szeplőtelen + éi
türkiin	türki + in
akácról	akác + ról
esztendősökről	esztendős + ökről
poistettava	poist + ettava
pozitívakat	pozitív + akat
Kádárokból	Kádár + okból
työkseen	työ + kseen
työmäärän	työ + määrän
keholle	keho + lle
yhtiöistä	yhtiö + istä
fogamzásgátlóig	fogamzásgátló + ig
Perussuomalaiset	Perussuomalaiset
tasoitustullikoodi	tasoitus + tullikoodi
Lapin	Lap + in
juttuus	juttu + us
-ködnénk	-köd + nénk
beszedtetek	beszed + tetek
käytettävä	käyt + ettävä
kuvernementtiin	kuvernementti + in
felfrissíti	felfrissít + i
fertályokhoz	fertály + okhoz
palatessaan	pala + tessaan
ajettaisiin	aj + ettaisiin
hírré	hír + ré
fáddal	fád + dal
asettuivat	asettu + ivat
täytettäviä	täyt + ettäviä
kertek	kert + ek
häiriön	häiriö + n
integráljanak	integrál + janak
katsotuin	katsot + uin
raggal	rag + gal
disztingváltuk	disztingvál + tuk
borászuk	borász + uk
blogoknak	blog + oknak
szenteltbe	szentelt + be
zsebellek	zsebel + lek
máj.-okkal	máj. + -okkal
valtiollisen	valtiolli + sen
kétségből	kétség + ből
meghatározó	meghatároz + ó
rianáséi	rianás + éi
légnyomásokká	légnyomás + okká
äänen	ään + en
telepítetted	telepít + etted
telítettem	telít + ettem
seuranta-aika	seuranta + -aika
satiirin	satiiri + n
ylitse	ylitse
franciakrémesekből	franciakrémes + ekből
házimozikon	házimozi + kon
kenderikéje	kenderiké + je
asetukseksi	asetu + kseksi
alkalmatlanon	alkalmatlan + on
onnistuttiin	onnistu + ttiin
engedetlenkedésem	engedetlenkedés + em
nemzetközösségekben	nemzetközösség + ekben
aloilleni	aloille + ni
grammatikába	grammatiká + ba
misztikusságtól	misztikusság + tól
pestäviä	pestä + viä
szegycsontjaik	szegycsont + jaik
mosandó	mos + andó
lomalle	loma + lle
folkloristákként	folkloristá + kként
nyolcvanakban	nyolcvan + akban
megérkező	megérkez + ő
főn	fő + n
levegőnk	levegő + nk
pojille	po + jille
Outokumpu	Outokumpu
kuvaszokért	kuvasz + okért
ügyvédieken	ügyvédi + eken
länsimaiseen	länsi + maiseen
kohtalainen	kohtalainen
työmääriin	työ + määriin
harcai	harc + ai
bírjam	bír + jam
megöregednétek	megöreg + ednétek
pénzeltünk	pénzel + tünk
Knifen	Knife + n
ökölszabályaitok	ökölszabály + aitok
fal	fal
dugaszoktól	dugasz + októl
Péterekbe	Péter + ekbe
csalókban	csaló + kban
soveltamiseen	soveltami + seen
katsokaa	katso + kaa
jólétnél	jólét + nél
professzionálisakról	professzionális + akról
vetämiseen	vetämi + seen
ruokavaliosta	ruoka + valiosta
haaroväliä	haaroväli + ä
Aho	Aho
űrrepülőgépeké	űrrepülőgép + eké
olennaisin	olennai + sin
körmölnöd	körmöl + nöd
főkötőként	főkötő + ként
maljoja	malj + oja
friulitól	friuli + tól
medaljongin	medaljon + gin
vonalaznák	vonalaz + nák
merkinnöistä	merkin + nöistä
változóik	változó + ik
säilyttämiseksi	säilyttämi + seksi
laukausta	laukaus + ta
saavutetuilla	saavut + etuilla
kozmopolitáknál	kozmopolitá + knál
cikkelyig	cikkely + ig
félénktől	félénk + től
adósságba	adósság + ba
energiatasomme	energia + tasomme
vitsejä	vits + ejä
aurinko	aurinko
toimineella	toimi + neella
tuonnin	tuon + nin
Kenningham	Kenningham
Ír-tengered	Ír-tenger + ed
indulatosak	indulatos + ak
tanulatlanból	tanulatlan + ból
jalastani	jal + astani
rintamalla	rintama + lla
keresztesed	keresztes + ed
terveydenhuoltojärjestelmien	terveyden + huoltojärjestelmien
hallintomenettelystä	hallinto + menettelystä
aszkorbinsavakon	aszkorbinsav + akon
ádázból	ádáz + ból
tapaninpäivän	tapanin + päivän
eszperantónál	eszperantó + nál
mennyt	menn + yt
szarukká	szaruk + ká
tilauspalvelun	tilaus + palvelun
Ämmäkosken	Ämmäkosk + en
sz.-októl	sz. + -októl
beszélgetünk	beszélget + ünk
kampanjajulisteisiin	kampanja + julisteisiin
kylässä	kylässä
linnaa	linna + a
kerékpárba	kerékpár + ba
talikra	tali + kra
esszém	esszé + m
Kovddoskaisia	Kovddoskaisi + a
feminizmusról	feminizmus + ról
epehólyagot	epehólyag + ot
negyvenharmadikokhoz	negyvenharmadik + okhoz
bevonok	bevon + ok
alperesben	alperes + ben
Maudin	Maud + in
jövedelmezőért	jövedelmező + ért
soveltamiseksi	soveltami + seksi
kongresszusoké	kongresszus + oké
megújítsd	megújít + sd
Türkillä	Türki + llä
Athénéknél	Athéné + knél
naamaan	naama + an
kertoko	kerto + ko
lainoittaville	lainoitta + ville
seinäaukon	seinä + aukon
üvegházhatásúba	üvegházhatású + ba
laukaissut	laukais + sut
Rissalan	Rissala + n
időköziekként	időközi + ekként
változatlanul	változatlan + ul
puhemies	puhe + mies
saattamisessa	saattami + sessa
roikkua	roikkua
kotimaista	koti + maista
csóknak	csók + nak
memoárból	memoár + ból
kohautan	kohaut + an
működjek	működ + jek
lapselleni	laps + elleni
15.1.2008	15.1.2008
nyaralásaink	nyaralás + aink
dézsáról	dézsá + ról
Rod	Rod
kirjotan	kirjo + tan
ristin	risti + n
óaranyaké	óarany + aké
etiópig	etióp + ig
työllisyyttä	työllisyy + ttä
opiskelijan	opiskelija + n
akustinen	akustinen
luvastaan	lu + vastaan
Afrikasta	Afrik + asta
kansallisiin	kansalli + siin
kiábrándítjátok	kiábrándít + játok
folyamaton	folyamat + on
papírdoboznál	papírdoboz + nál
Mustasaaren	Mustasaar + en
favágók	favágó + k
luovutti	luovutt + i
kozmopolitáé	kozmopolitá + é
talli	talli
punaviiniä	puna + viiniä
zsabóért	zsabó + ért
saatettiin	saat + ettiin
anarchikusnál	anarchikus + nál
nojaten	noja + ten
csempésznétek	csempész + nétek
yksityiset	yksityi + set
győrit	győri + t
tosiasioiden	tosi + asioiden
elviselhetetleneknél	elviselhetetlen + eknél
kűriumoknak	kűrium + oknak
krajcáré	krajcár + é
Lundström	Lundström
lopettamiseksi	lopettami + seksi
bokazoknin	bokazokni + n
päivärahan	päivä + rahan
ráta	ráta
illeszkedem	illeszked + em
tauolla	tau + olla
hordákért	hordá + kért
6.5.2010	6.5.2010
aatelistosta	aatelisto + sta
rehabilitálod	rehabilitál + od
szerepeltek	szerepel + tek
herkkien	herkk + ien
pihamaan	piha + maan
Valio	Valio
sopimuspuolet	sopimus + puolet
állatövekben	állatöv + ekben
kalkulálták	kalkulál + ták
évekbeliben	évekbeli + ben
káoszokra	káosz + okra
szóróim	szóró + im
konyhamalacra	konyhamalac + ra
yhtäläisiä	yhtäläi + siä
tojásrántottám	tojásrántottá + m
feljelentéseké	feljelentés + eké
viadalokkal	viadal + okkal
aktivizáljon	aktivizál + jon
utalásé	utalás + é
kasvattajien	kasvattaj + ien
Pentikäinen	Pentikäinen
imeytyy	imeyty + y
Imréje	Imré + je
reikiä	reik + iä
Petőfiktől	Petőfi + ktől
höllentymisen	höllentymi + sen
pensastimalilaji	pensas + timalilaji
bútorokba	bútor + okba
synergiaetua	synergia + etua
sisäinen	sisäinen
eläkejärjestelmiin	eläke + järjestelmiin
előjogokról	előjog + okról
valikoimasta	valikoima + sta
turkulaisten	turkulai + sten
fakanállal	fakanál + lal
saastuneimpia	saastun + eimpia
ehdottanut	ehdotta + nut
fogyasztottak	fogyaszt + ottak
Khadraouita	Khadraoui + ta
merészé	merész + é
Aεροδρόμιο	Aεροδρόμιο
előállítást	előállítás + t
esitteli	esit + teli
agyoncsapás	agyoncsap + ás
perustajana	perustaja + na
pulaan	pula + an
antibioottivaara	antibiootti + vaara
pattanjak	pattan + jak
edellisessä	edelli + sessä
laitoksia	laito + ksia
Gyulái	Gyulá + i
erityistarkastuksiin	erityis + tarkastuksiin
monipuolisen	monipuoli + sen
Левина	Левина
huszonkettőbe	huszonkettő + be
kalandoraik	kalandor + aik
Boy	Boy
esiintyvät	esiinty + vät
osittaisiin	osittai + siin
porukka	porukka
helpoksi	help + oksi
kokonaismäärä	kokonais + määrä
hissiin	hissi + in
siltayhteys	silta + yhteys
keskiviikko	keski + viikko
kézig	kéz + ig
vuokaan	vuoka + an
komitologiamenettelyyn	komitologia + menettelyyn
aliarvioitu	ali + arvioitu
zsinagógákra	zsinagógá + kra
statuáltalak	statuál + talak
Kanta-Hämeessä	Kanta + -Hämeessä
légnyomáshoz	légnyomás + hoz
söröznének	söröz + nének
fejtett	fejt + ett
olevinani	ol + evinani
AMK-tutkinnon	AMK + -tutkinnon
1989	1989
őnöknél	őn + öknél
fixálták	fixál + ták
párád	párá + d
szentesítenetek	szentesít + enetek
ruházni	ruház + ni
skálánál	skálá + nál
Töölön	Töölö + n
maineikkailla	maineik + kailla
paritusepäilyt	paritus + epäilyt
asianomaisia	asian + omaisia
Butt-head	Butt-head
youngin	young + in
kitaranrakentajiksi	kitara + nrakentajiksi
kapuloistaan	kapul + oistaan
toimijat	toimija + t
színtelenségekig	színtelenség + ekig
henkinen	henkinen
tűzcsapé	tűzcsap + é
optimoinnin	optimoin + nin
hagyott	hagy + ott
erősítőknél	erősítő + knél
kávékért	kávé + kért
hasábja	hasáb + ja
kahleista	kahle + ista
wc-asioinnista	wc + -asioinnista
1778	1778
edustavat	edusta + vat
Akademin	Akademi + n
amfórám	amfórá + m
szundításom	szundítás + om
kezesektől	kezes + ektől
2006/C	2006/C
régiségekről	régiség + ekről
älypuhelinvalmistajaksi	äly + puhelinvalmistajaksi
teregettük	tereget + tük
kefélendő	kefél + endő
motorcsónakokban	motorcsónak + okban
tetetnetek	tetet + netek
mökille	mök + ille
komentamassa	komenta + massa
talvet	talv + et
serclijeim	sercli + jeim
viljamarkkinoille	vilja + markkinoille
Patagóniám	Patagóniá + m
számegyenesből	számegyenes + ből
járványtanin	járványtani + n
bebukott	bebuk + ott
főnökökéi	főnök + ökéi
előidézned	előidéz + ned
rajatulla	raja + tulla
recepcióba	recepció + ba
nonszenszeké	nonszensz + eké
torkkuvat	torkku + vat
hercigről	hercig + ről
sääntelymekanismimme	sääntely + mekanismimme
lelkészt	lelkész + t
szívkagylóink	szívkagyló + ink
eszménybe	eszmény + be
luettelo	luettelo
keskittymällä	keskitty + mällä
nyitója	nyitó + ja
tarjouksiä	tarjou + ksiä
szigorokról	szigor + okról
bálnájuk	bálná + juk
toteutetuista	toteut + etuista
júniusokkal	június + okkal
pääse	pääs + e
görögdinnyém	görögdinnyé + m
monisteita	moniste + ita
rooli-	rooli + -
osa-alueilla	osa + -alueilla
WC-vel	WC + -vel
teemme	te + emme
festmények	festmény + ek
esitetty	esit + etty
jégsalátának	jégsalátá + nak
megjelöljük	megjelöl + jük
arkangyaloktól	arkangyal + októl
käytetty	käyt + etty
aivojen	aivo + jen
Raamatussa	Raamat + ussa
Freudokéi	Freud + okéi
informaatiotekniikan	informaatio + tekniikan
profanizálok	profanizál + ok
tiedonantovelvoitteen	tiedon + antovelvoitteen
engedélyezi	engedélyez + i
koulutusinstituutiota	koulutus + instituutiota
suurvoittoa	suur + voittoa
hommia	homm + ia
génért	gén + ért
ommellessa	ommell + essa
háremé	hárem + é
jenkid	jenki + d
alakútól	alakú + tól
varustettu	varust + ettu
hirviöharrastajat	hirviö + harrastajat
Strauss-Kahnin	Strauss-Kahn + in
rikostani	rikos + tani
suurpuolueet	suur + puolueet
vegyiparokká	vegyipar + okká
Uudella-Seelannin	Uu + della-Seelannin
összebeszélje	összebeszél + je
hanyaggá	hanyag + gá
päällitse	päällitse
tálakba	tál + akba
futkároznánk	futkároz + nánk
bussin	bussi + n
hyökyisi	hyöky + isi
réniummal	rénium + mal
vapautuneempi	vapautun + eempi
ääntenlaskuvaiheessa	äänten + laskuvaiheessa
indiaiakat	indiai + akat
misszióból	misszió + ból
szerpentinjeid	szerpentin + jeid
taposnak	tapos + nak
kasztod	kaszt + od
patentteja	patentt + eja
ahdistun	ahdistu + n
Political	Political
puolueettomuutta	puolueettomuu + tta
tilintarkastustuomioistuin	tilin + tarkastustuomioistuin
műszakin	műszaki + n
sanonnan	sanon + nan
mp-ként	mp + -ként
csatolmányból	csatolmány + ból
vieraan	viera + an
többrészesekként	többrészes + ekként
homlokai	homlok + ai
tettestársakra	tettestárs + akra
Hutt	Hutt
tölcséreken	tölcsér + eken
képletetek	képlet + etek
jaetaan	ja + etaan
egyezményük	egyezmény + ük
mágnásnál	mágnás + nál
filantróphoz	filantróp + hoz
auringossa	aurin + gossa
kauneudesta	kauneu + desta
indulásotok	indulás + otok
papirosunk	papiros + unk
arkkitehtuurikilpailun	arkkitehtuuri + kilpailun
disznókról	disznó + król
Azerbaidžanin	Azerbaidžan + in
Bukarestig	Bukarest + ig
edellytyksellä	edellyty + ksellä
érintőképernyők	érintőképernyő + k
vadászkutyáéi	vadászkutyá + éi
varangyokban	varangy + okban
végeseknél	véges + eknél
közönségekig	közönség + ekig
järjestys	järjestys
sukkansa	sukka + nsa
ksylitolia	ksylitoli + a
ösztönöset	ösztönös + et
kuvattu	kuva + ttu
kvintesszenciává	kvintesszenciá + vá
lehangolniuk	lehangol + niuk
zarándoka	zarándok + a
oleville	ol + eville
lämmittämiseen	lämmittämi + seen
piramisjátékra	piramisjáték + ra
levetkőztesselek	levetkőzte + sselek
pankkilainoja	pankki + lainoja
matkailijat	matkailija + t
söpö	söpö
hitvallással	hitvallás + sal
zaccon	zacc + on
táplálkozunk	táplálkoz + unk
gátlón	gátló + n
mezekből	mez + ekből
määrityksessä	määrity + ksessä
351	351
recepciód	recepció + d
Petri-csészéid	Petri-csészé + id
rämä	rämä
csúzlitól	csúzli + tól
jäävän	jää + vän
mentéssel	mentés + sel
soveltamatta	sovelta + matta
tutkijatkin	tutkija + tkin
fénysugarakba	fénysug + arakba
myöhästymisestä	myöhästymi + sestä
szökése	szökés + e
välitettiin	välit + ettiin
lainsäädännöllä	lain + säädännöllä
fennougristisen	fennougristi + sen
bohóckodnom	bohóckod + nom
219	219
arányosabb	arányosabb
taistelevan	taistel + evan
vähäiseenkään	vähäi + seenkään
paisumaan	paisu + maan
makeaa	makea + a
ulkopuolisille	ulko + puolisille
korholásaik	korholás + aik
guineaiakká	guineai + akká
kivikasoja	kivi + kasoja
luet	lu + et
bolgárra	bolgár + ra
elämään	elämä + än
légifelvétellé	légifelvétel + lé
tízóraikból	tízórai + kból
vaaleanpunaiseen	vaalean + punaiseen
ugrószekrényeknek	ugrószekrény + eknek
D03	D03
krematórium	krematórium
záporokhoz	zápor + okhoz
szigonyozod	szigonyoz + od
dózsékat	dózsé + kat
tarjouskilpailun	tarjous + kilpailun
fogyóholdaktól	fogyóhold + aktól
feném	fené + m
uzbekin	uzbek + in
nyereggé	nyereg + gé
derűlátást	derűlátás + t
fölszállnátok	fölszáll + nátok
agresszívről	agresszív + ről
úszásnemekig	úszásnem + ekig
tobozmirigyei	tobozmirigy + ei
összetetthez	összetett + hez
sanoisivat	sano + isivat
miksiköhän	miksi + köhän
rázzanak	ráz + zanak
sopimusten	sopimus + ten
gyűszűvel	gyűszű + vel
nyaksáljaitok	nyaksál + jaitok
laiskuuttaan	laiskuu + ttaan
poikasista	poika + sista
katkarapuja	katka + rapuja
franciasalátám	franciasalátá + m
politeizmusokért	politeizmus + okért
kisdedetek	kisded + etek
portugalilainen	portugalilainen
foglaljanak	foglal + janak
paino	paino
patriotizmusokat	patriotizmus + okat
Csongrádba	Csongrád + ba
nappien	nappi + en
szintikért	szinti + kért
epäonnistumisen	epäonnistumi + sen
mihkään	mi + hkään
körülhatároljunk	körülhatárol + junk
kincsektől	kincs + ektől
fattyakban	fatty + akban
pöfetegeken	pöfeteg + eken
puuhata	puuhata
piisaa	piisa + a
miekkailemaan	miekkail + emaan
saamattomuus	saamattomuus
maszlagotok	maszlag + otok
cédéké	cédé + ké
kopoltyúkért	kopoltyú + kért
reippaan	reip + paan
legionáriusokon	legionárius + okon
telepedjek	teleped + jek
luisteli	luistel + i
